COUNTY_FIPS,STATEDESC,REQUIRED_SPECIALTY,DISEASE,ESTIMATED_PATIENTS,PROVIDER_COUNT,TOTAL_BENEFICIARIES,TOTAL_SERVICES,PATIENTS_PER_PROVIDER,MEDIAN_PATIENTS_PER_PROVIDER,MEAN_PATIENTS_PER_PROVIDER,GAP_RATIO,ACCESS_GAP_LEVEL,GAP_SCORE,UC05_KEY
48299,Texas,Rheumatology,Arthritis,5631,0,0,0.0,0.0,10453.0,13315.598760659872,0.0,NO PROVIDER,100.0,48299|Rheumatology
48303,Texas,Cardiology,Heart Disease,172188,13,14280,52963.0,13245.23076923077,10823.136363636364,15071.056217261126,1.2237885880965311,HIGH GAP,6.66,48303|Cardiology
48303,Texas,Endocrinology,Diabetes,117949,2,903,7780.0,58974.5,18070.0,22988.768286620067,3.2636690647482016,CRITICAL GAP,17.77,48303|Endocrinology
48303,Texas,Oncology,Cancer,15251,13,3175,42470.0,1173.1538461538462,2055.6666666666665,2642.926682217817,0.5706926444724402,MODERATE GAP,3.11,48303|Oncology
48303,Texas,Neurology,Neurological Disorders,7502,6,2015,27746.0,1250.3333333333333,637.0,906.5174241117586,1.9628466771323916,HIGH GAP,10.69,48303|Neurology
48303,Texas,Psychiatry,Mental Health Disorders,55469,36,1108,3309.0,1540.8055555555557,3104.5,4291.15957060345,0.4963135949607201,LOW GAP,2.7,48303|Psychiatry
48303,Texas,Pulmonary,Respiratory Disease,38496,6,2250,10549.0,6416.0,4251.578947368421,5741.879971570142,1.5090864075266155,HIGH GAP,8.22,48303|Pulmonary
48303,Texas,Rheumatology,Arthritis,52271,6,2895,727942.4,8711.833333333334,10453.0,13315.598760659872,0.8334289996492236,MODERATE GAP,4.54,48303|Rheumatology
48305,Texas,Cardiology,Heart Disease,3261,0,0,0.0,0.0,10823.136363636364,15071.056217261126,0.0,NO PROVIDER,100.0,48305|Cardiology
48305,Texas,Endocrinology,Diabetes,2196,0,0,0.0,0.0,18070.0,22988.768286620067,0.0,NO PROVIDER,100.0,48305|Endocrinology
48305,Texas,Oncology,Cancer,276,0,0,0.0,0.0,2055.6666666666665,2642.926682217817,0.0,NO PROVIDER,100.0,48305|Oncology
48305,Texas,Neurology,Neurological Disorders,156,0,0,0.0,0.0,637.0,906.5174241117586,0.0,NO PROVIDER,100.0,48305|Neurology
48305,Texas,Psychiatry,Mental Health Disorders,964,0,0,0.0,0.0,3104.5,4291.15957060345,0.0,NO PROVIDER,100.0,48305|Psychiatry
48305,Texas,Pulmonary,Respiratory Disease,725,0,0,0.0,0.0,4251.578947368421,5741.879971570142,0.0,NO PROVIDER,100.0,48305|Pulmonary
48305,Texas,Rheumatology,Arthritis,1008,0,0,0.0,0.0,10453.0,13315.598760659872,0.0,NO PROVIDER,100.0,48305|Rheumatology
48307,Texas,Cardiology,Heart Disease,4751,0,0,0.0,0.0,10823.136363636364,15071.056217261126,0.0,NO PROVIDER,100.0,48307|Cardiology
48307,Texas,Endocrinology,Diabetes,2961,0,0,0.0,0.0,18070.0,22988.768286620067,0.0,NO PROVIDER,100.0,48307|Endocrinology
48307,Texas,Oncology,Cancer,460,0,0,0.0,0.0,2055.6666666666665,2642.926682217817,0.0,NO PROVIDER,100.0,48307|Oncology
48307,Texas,Neurology,Neurological Disorders,227,0,0,0.0,0.0,637.0,906.5174241117586,0.0,NO PROVIDER,100.0,48307|Neurology
48307,Texas,Psychiatry,Mental Health Disorders,1382,0,0,0.0,0.0,3104.5,4291.15957060345,0.0,NO PROVIDER,100.0,48307|Psychiatry
48307,Texas,Pulmonary,Respiratory Disease,1057,0,0,0.0,0.0,4251.578947368421,5741.879971570142,0.0,NO PROVIDER,100.0,48307|Pulmonary
48307,Texas,Rheumatology,Arthritis,1547,0,0,0.0,0.0,10453.0,13315.598760659872,0.0,NO PROVIDER,100.0,48307|Rheumatology
48309,Texas,Cardiology,Heart Disease,148419,15,25658,72522.0,9894.6,10823.136363636364,15071.056217261126,0.9142081987661114,MODERATE GAP,4.98,48309|Cardiology
48309,Texas,Endocrinology,Diabetes,97720,3,986,5093.0,32573.33333333333,18070.0,22988.768286620067,1.8026194429072129,HIGH GAP,9.81,48309|Endocrinology
48309,Texas,Oncology,Cancer,13390,5,1361,211721.1,2678.0,2055.6666666666665,2642.926682217817,1.302740392411221,HIGH GAP,7.09,48309|Oncology
48309,Texas,Neurology,Neurological Disorders,6951,11,3109,7705.0,631.9090909090909,637.0,906.5174241117586,0.992007992007992,MODERATE GAP,5.4,48309|Neurology
48309,Texas,Psychiatry,Mental Health Disorders,48349,27,1526,3744.0,1790.7037037037037,3104.5,4291.15957060345,0.5768090525700447,MODERATE GAP,3.14,48309|Psychiatry
