COUNTY_FIPS,STATE,REQUIRED_SPECIALTY,PROVIDER_COUNT,TOTAL_BENEFICIARIES,TOTAL_SERVICES
13285,GA,PULMONARY DISEASE,3,832,7894.0
13285,GA,RHEUMATOLOGY,1,192,6256.0
13291,GA,CARDIOVASCULAR DISEASE (CARDIOLOGY),2,2534,40108.0
13291,GA,INTERNAL MEDICINE,7,2505,27794.0
13291,GA,PULMONARY DISEASE,1,676,2921.0
13293,GA,INTERNAL MEDICINE,5,1302,4222.5
13295,GA,INTERNAL MEDICINE,4,565,8461.0
13295,GA,PSYCHIATRY,1,26,148.0
13297,GA,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,977,2409.0
13297,GA,INTERNAL MEDICINE,21,4590,24512.0
13297,GA,NEUROLOGY,1,693,5889.0
13297,GA,PSYCHIATRY,2,55,441.0
13297,GA,PULMONARY DISEASE,1,181,524.0
13299,GA,CARDIOVASCULAR DISEASE (CARDIOLOGY),7,7422,24621.0
13299,GA,INTERNAL MEDICINE,9,3829,62606.0
13299,GA,NEUROLOGY,1,503,1076.0
13299,GA,PSYCHIATRY,1,24,85.0
13299,GA,PULMONARY DISEASE,2,821,2524.0
13303,GA,INTERNAL MEDICINE,3,833,7174.0
13305,GA,CARDIOVASCULAR DISEASE (CARDIOLOGY),3,1981,6699.0
13305,GA,HEMATOLOGY/ONCOLOGY,1,173,500.0
13305,GA,INTERNAL MEDICINE,5,2015,23690.0
13305,GA,PSYCHIATRY,2,0,0.0
13305,GA,PULMONARY DISEASE,2,1309,4889.0
13311,GA,INTERNAL MEDICINE,2,561,4626.0
13313,GA,CARDIOVASCULAR DISEASE (CARDIOLOGY),11,9527,31367.0
13313,GA,ENDOCRINOLOGY,1,0,0.0
13313,GA,HEMATOLOGY/ONCOLOGY,2,1019,382082.0
13313,GA,INTERNAL MEDICINE,46,12212,96548.0
13313,GA,NEUROLOGY,5,1887,52674.0
13313,GA,PSYCHIATRY,4,479,3943.0
13313,GA,PULMONARY DISEASE,7,1112,4525.0
13313,GA,RHEUMATOLOGY,1,165,582.0
13317,GA,INTERNAL MEDICINE,2,391,1256.0
13319,GA,INTERNAL MEDICINE,1,309,5387.0
15001,HI,CARDIOVASCULAR DISEASE (CARDIOLOGY),8,2614,6569.0
15001,HI,ENDOCRINOLOGY,1,0,0.0
15001,HI,HEMATOLOGY/ONCOLOGY,7,905,3029.0
15001,HI,INTERNAL MEDICINE,61,9721,41892.0
15001,HI,NEUROLOGY,5,1536,8025.0
15001,HI,PSYCHIATRY,13,124,2072.0
15001,HI,PULMONARY DISEASE,2,22,22.0
15001,HI,RHEUMATOLOGY,1,22,52.0
15003,HI,CARDIOVASCULAR DISEASE (CARDIOLOGY),60,35061,111863.0
15003,HI,ENDOCRINOLOGY,20,3773,26458.0
15003,HI,HEMATOLOGY/ONCOLOGY,24,4372,203488.0
15003,HI,INTERNAL MEDICINE,391,47456,197623.0
15003,HI,NEUROLOGY,46,7967,84166.0
15003,HI,PSYCHIATRY,100,2302,20933.0
15003,HI,PULMONARY DISEASE,29,4670,10697.0
15003,HI,RHEUMATOLOGY,14,4424,511741.0
15007,HI,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,991,3366.0
15007,HI,HEMATOLOGY/ONCOLOGY,3,691,1162.0
15007,HI,INTERNAL MEDICINE,22,3466,22877.0
15007,HI,NEUROLOGY,3,555,18822.0
15007,HI,PSYCHIATRY,6,152,1716.0
15009,HI,CARDIOVASCULAR DISEASE (CARDIOLOGY),6,4439,17079.0
15009,HI,ENDOCRINOLOGY,1,18,153.0
15009,HI,HEMATOLOGY/ONCOLOGY,5,608,8206.0
15009,HI,INTERNAL MEDICINE,42,5533,20604.0
15009,HI,NEUROLOGY,4,959,6652.0
15009,HI,PSYCHIATRY,12,160,1576.0
15009,HI,PULMONARY DISEASE,3,143,372.0
15009,HI,RHEUMATOLOGY,3,1937,334748.0
16001,ID,CARDIOVASCULAR DISEASE (CARDIOLOGY),24,26167,63067.0
16001,ID,ENDOCRINOLOGY,6,1075,2862.0
16001,ID,HEMATOLOGY/ONCOLOGY,11,2739,109140.0
16001,ID,INTERNAL MEDICINE,136,22936,127002.0
16001,ID,NEUROLOGY,36,5373,19238.0
16001,ID,PSYCHIATRY,49,1825,9502.0
16001,ID,PULMONARY DISEASE,34,5989,12152.0
16001,ID,RHEUMATOLOGY,12,2252,482417.0
16005,ID,CARDIOVASCULAR DISEASE (CARDIOLOGY),6,2675,5469.0
16005,ID,HEMATOLOGY/ONCOLOGY,1,369,787.0
16005,ID,INTERNAL MEDICINE,8,1229,5152.0
16005,ID,NEUROLOGY,1,0,0.0
16005,ID,PSYCHIATRY,6,39,239.0
16005,ID,PULMONARY DISEASE,3,703,2158.0
16005,ID,RHEUMATOLOGY,1,596,485705.0
16007,ID,INTERNAL MEDICINE,1,26,35.0
16009,ID,INTERNAL MEDICINE,2,13,36.0
16011,ID,INTERNAL MEDICINE,7,827,2502.0
16011,ID,NEUROLOGY,3,566,1232.0
16011,ID,PSYCHIATRY,1,0,0.0
16011,ID,PULMONARY DISEASE,1,97,136.0
16011,ID,RHEUMATOLOGY,1,32,51.0
16013,ID,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,505,1014.0
16013,ID,INTERNAL MEDICINE,2,1208,2408.0
16013,ID,NEUROLOGY,1,278,551.0
16013,ID,PSYCHIATRY,2,49,133.0
16017,ID,INTERNAL MEDICINE,4,856,2735.0
16019,ID,CARDIOVASCULAR DISEASE (CARDIOLOGY),6,7780,15568.0
16019,ID,ENDOCRINOLOGY,2,844,15520.0
16019,ID,HEMATOLOGY/ONCOLOGY,5,1385,101873.0
16019,ID,INTERNAL MEDICINE,23,7928,39526.0
16019,ID,NEUROLOGY,4,685,1590.0
16019,ID,PSYCHIATRY,10,250,1197.0
16019,ID,PULMONARY DISEASE,2,1026,3624.0
16019,ID,RHEUMATOLOGY,2,247,46981.0
16021,ID,INTERNAL MEDICINE,2,98,476.0
16027,ID,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,1541,2363.0
16027,ID,INTERNAL MEDICINE,18,5953,20043.0
16027,ID,NEUROLOGY,1,143,20074.0
16027,ID,PSYCHIATRY,5,126,739.0
16027,ID,RHEUMATOLOGY,1,508,134109.0
16029,ID,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,1584,6506.0
16029,ID,INTERNAL MEDICINE,1,0,0.0
16031,ID,INTERNAL MEDICINE,1,349,1409.0
16035,ID,CARDIOVASCULAR DISEASE (CARDIOLOGY),9,11861,26540.0
16035,ID,ENDOCRINOLOGY,1,585,1723.0
16035,ID,HEMATOLOGY/ONCOLOGY,1,306,1158.0
16035,ID,INTERNAL MEDICINE,11,7496,16337.0
16035,ID,NEUROLOGY,6,2032,6092.0
16035,ID,PSYCHIATRY,1,0,0.0
16035,ID,PULMONARY DISEASE,7,3153,9328.0
16039,ID,INTERNAL MEDICINE,1,88,229.0
16041,ID,INTERNAL MEDICINE,1,29,117.0
16045,ID,INTERNAL MEDICINE,1,40,40.0
16053,ID,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,1728,3178.0
16055,ID,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,358,701.0
16055,ID,ENDOCRINOLOGY,2,929,2649.0
16055,ID,HEMATOLOGY/ONCOLOGY,5,1441,627877.0
16055,ID,INTERNAL MEDICINE,8,1471,4319.0
16055,ID,NEUROLOGY,1,0,0.0
16055,ID,PSYCHIATRY,2,34,912.0
16055,ID,PULMONARY DISEASE,2,447,1489.0
16055,ID,RHEUMATOLOGY,3,1089,337050.0
16057,ID,INTERNAL MEDICINE,7,847,7156.0
16057,ID,NEUROLOGY,2,386,2873.0
16057,ID,PSYCHIATRY,2,0,0.0
16059,ID,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,1395,2027.0
16065,ID,HEMATOLOGY/ONCOLOGY,1,137,247.0
16065,ID,INTERNAL MEDICINE,2,607,1315.0
16065,ID,PSYCHIATRY,1,18,133.0
16067,ID,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,2005,3824.0
16067,ID,INTERNAL MEDICINE,3,428,1218.0
16067,ID,RHEUMATOLOGY,2,101,432.0
16069,ID,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,1855,5532.0
16069,ID,HEMATOLOGY/ONCOLOGY,1,300,712.0
16069,ID,INTERNAL MEDICINE,4,1448,14910.0
16069,ID,PSYCHIATRY,3,88,493.0
16075,ID,INTERNAL MEDICINE,3,837,1910.0
16077,ID,PSYCHIATRY,1,0,0.0
16081,ID,HEMATOLOGY/ONCOLOGY,1,331,24572.0
16081,ID,INTERNAL MEDICINE,2,225,638.0
16083,ID,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,1812,3658.0
16083,ID,ENDOCRINOLOGY,1,218,423.0
16083,ID,INTERNAL MEDICINE,12,3781,9846.0
16083,ID,NEUROLOGY,5,1054,3315.0
16083,ID,PSYCHIATRY,4,154,1149.0
16083,ID,PULMONARY DISEASE,1,506,1454.0
16085,ID,INTERNAL MEDICINE,1,321,658.0
16085,ID,PSYCHIATRY,1,23,214.0
16087,ID,PSYCHIATRY,1,0,0.0
17001,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),3,4655,14025.0
17001,IL,ENDOCRINOLOGY,2,883,3243.0
17001,IL,HEMATOLOGY/ONCOLOGY,4,1664,338023.0
17001,IL,INTERNAL MEDICINE,22,9531,40215.0
17001,IL,NEUROLOGY,3,1091,30583.0
17001,IL,PSYCHIATRY,10,375,1830.0
17001,IL,PULMONARY DISEASE,5,2737,17584.0
17001,IL,RHEUMATOLOGY,2,1029,4587.0
17005,IL,INTERNAL MEDICINE,1,111,235.0
17005,IL,PSYCHIATRY,1,0,0.0
17005,IL,PULMONARY DISEASE,1,603,1773.0
17007,IL,ENDOCRINOLOGY,1,281,1092.0
17007,IL,INTERNAL MEDICINE,6,1132,6615.0
17009,IL,PSYCHIATRY,1,39,210.0
17011,IL,INTERNAL MEDICINE,5,1237,5466.0
17011,IL,PULMONARY DISEASE,1,787,1400.0
17017,IL,PSYCHIATRY,1,17,49.0
17019,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),12,9892,25994.0
17019,IL,ENDOCRINOLOGY,3,1281,21765.0
17019,IL,HEMATOLOGY/ONCOLOGY,4,1399,264860.0
17019,IL,INTERNAL MEDICINE,124,26625,546880.0
17019,IL,NEUROLOGY,9,2280,69565.0
17019,IL,PSYCHIATRY,33,870,3337.0
17019,IL,RHEUMATOLOGY,3,791,64505.0
17021,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,1590,6125.0
17021,IL,INTERNAL MEDICINE,9,2381,5953.0
17021,IL,PSYCHIATRY,1,0,0.0
17025,IL,INTERNAL MEDICINE,1,0,0.0
17027,IL,INTERNAL MEDICINE,2,135,334.0
17029,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),14,21208,45418.0
17029,IL,ENDOCRINOLOGY,1,257,577.0
17029,IL,HEMATOLOGY/ONCOLOGY,6,1927,38297.0
17029,IL,INTERNAL MEDICINE,38,11537,69665.0
17029,IL,NEUROLOGY,8,2807,9533.0
17029,IL,PSYCHIATRY,6,194,1186.0
17029,IL,PULMONARY DISEASE,7,2180,5918.0
17029,IL,RHEUMATOLOGY,1,511,20300.0
17031,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),342,299966,815781.0
17031,IL,ENDOCRINOLOGY,143,38349,282251.0
17031,IL,HEMATOLOGY/ONCOLOGY,259,55837,6999069.0
17031,IL,INTERNAL MEDICINE,2122,517584,3978792.0
17031,IL,NEUROLOGY,441,92963,1534416.0
17031,IL,PSYCHIATRY,527,34593,183886.0
17031,IL,PULMONARY DISEASE,229,67039,276642.0
17031,IL,RHEUMATOLOGY,124,32183,4466970.0
17033,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,1080,1995.0
17033,IL,NEUROLOGY,1,126,376.0
17037,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),4,7024,22832.0
17037,IL,ENDOCRINOLOGY,2,507,2384.0
17037,IL,HEMATOLOGY/ONCOLOGY,5,2019,64994.0
17037,IL,INTERNAL MEDICINE,13,5269,29247.0
17037,IL,NEUROLOGY,2,970,2231.0
17037,IL,PSYCHIATRY,4,279,1743.0
17037,IL,PULMONARY DISEASE,4,1807,7096.0
17037,IL,RHEUMATOLOGY,1,623,98201.0
17039,IL,INTERNAL MEDICINE,2,278,393.0
17041,IL,INTERNAL MEDICINE,2,325,6448.0
17043,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),68,100183,335075.0
17043,IL,ENDOCRINOLOGY,34,10821,256216.0
17043,IL,HEMATOLOGY/ONCOLOGY,49,15928,737697.0
17043,IL,INTERNAL MEDICINE,305,107598,1011275.0
17043,IL,NEUROLOGY,46,15918,215243.0
17043,IL,PSYCHIATRY,115,8085,46116.0
17043,IL,PULMONARY DISEASE,54,28612,107518.0
17043,IL,RHEUMATOLOGY,28,7383,1382919.0
17045,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,93,128.0
17045,IL,INTERNAL MEDICINE,1,0,0.0
17045,IL,PSYCHIATRY,1,0,0.0
17049,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),2,1516,2698.0
17049,IL,HEMATOLOGY/ONCOLOGY,2,1261,659575.0
17049,IL,INTERNAL MEDICINE,7,3488,14491.0
17051,IL,INTERNAL MEDICINE,1,361,3118.0
17053,IL,HEMATOLOGY/ONCOLOGY,6,2155,690341.0
17053,IL,INTERNAL MEDICINE,2,64,204.0
17053,IL,NEUROLOGY,1,153,512.0
17053,IL,PSYCHIATRY,3,65,190.0
17053,IL,PULMONARY DISEASE,1,495,2299.0
17053,IL,RHEUMATOLOGY,1,99,302.0
17055,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,2736,6870.0
17055,IL,HEMATOLOGY/ONCOLOGY,1,306,1620.0
17055,IL,INTERNAL MEDICINE,6,1475,5846.0
17055,IL,NEUROLOGY,2,540,1090.0
17055,IL,PSYCHIATRY,1,43,97.0
17057,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,743,1054.0
17057,IL,INTERNAL MEDICINE,5,1290,4107.0
17061,IL,INTERNAL MEDICINE,1,40,85.0
17063,IL,ENDOCRINOLOGY,1,487,2598.0
17063,IL,INTERNAL MEDICINE,14,4533,17861.0
17063,IL,PULMONARY DISEASE,1,1239,18403.0
17063,IL,RHEUMATOLOGY,1,263,722.0
17065,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,0,0.0
17067,IL,INTERNAL MEDICINE,1,303,746.0
17067,IL,PSYCHIATRY,1,13,40.0
17069,IL,INTERNAL MEDICINE,2,454,1387.0
17073,IL,INTERNAL MEDICINE,9,1955,10514.0
17073,IL,PULMONARY DISEASE,1,214,866.0
17075,IL,INTERNAL MEDICINE,1,0,0.0
17077,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),2,2679,5420.0
17077,IL,ENDOCRINOLOGY,2,0,0.0
17077,IL,INTERNAL MEDICINE,14,1467,4467.0
17077,IL,NEUROLOGY,5,2259,16759.0
17077,IL,PSYCHIATRY,2,288,904.0
17077,IL,PULMONARY DISEASE,4,169,424.0
17077,IL,RHEUMATOLOGY,2,331,1161.0
17081,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),6,5876,14502.0
17081,IL,ENDOCRINOLOGY,1,310,523.0
17081,IL,INTERNAL MEDICINE,16,5194,17989.0
17081,IL,NEUROLOGY,3,1551,6297.0
17081,IL,PSYCHIATRY,14,620,1199.0
17081,IL,PULMONARY DISEASE,6,1698,9108.0
17081,IL,RHEUMATOLOGY,1,236,123233.0
17083,IL,INTERNAL MEDICINE,3,107,221.0
17083,IL,PSYCHIATRY,1,0,0.0
17085,IL,INTERNAL MEDICINE,3,1419,5752.0
17085,IL,RHEUMATOLOGY,1,0,0.0
17089,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),7,5817,24971.0
17089,IL,ENDOCRINOLOGY,7,2592,42557.0
17089,IL,HEMATOLOGY/ONCOLOGY,11,5806,694902.0
17089,IL,INTERNAL MEDICINE,84,24121,120312.0
17089,IL,NEUROLOGY,15,5686,24572.0
17089,IL,PSYCHIATRY,22,1254,9217.0
17089,IL,PULMONARY DISEASE,6,3865,9267.0
17089,IL,RHEUMATOLOGY,8,3290,452035.6
17091,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),3,3092,8453.0
17091,IL,ENDOCRINOLOGY,5,1179,5337.0
17091,IL,HEMATOLOGY/ONCOLOGY,3,1282,197248.0
17091,IL,INTERNAL MEDICINE,19,6834,30517.0
17091,IL,PSYCHIATRY,6,1085,6798.0
17091,IL,PULMONARY DISEASE,2,1764,5211.0
17093,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,1610,3777.0
17093,IL,INTERNAL MEDICINE,10,2738,39232.0
17095,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),2,1977,3885.0
17095,IL,INTERNAL MEDICINE,6,625,1533.0
17095,IL,NEUROLOGY,1,718,1225.0
17095,IL,PSYCHIATRY,2,230,1241.0
17095,IL,PULMONARY DISEASE,1,781,3770.0
17097,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),37,50182,159387.0
17097,IL,ENDOCRINOLOGY,9,2640,13422.0
17097,IL,HEMATOLOGY/ONCOLOGY,29,7624,469157.0
17097,IL,INTERNAL MEDICINE,261,71003,597513.0
17097,IL,NEUROLOGY,25,6508,232732.0
17097,IL,PSYCHIATRY,55,2689,21163.0
17097,IL,PULMONARY DISEASE,21,9422,25288.0
17097,IL,RHEUMATOLOGY,11,4458,865009.0
17099,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),10,15401,27981.0
17099,IL,HEMATOLOGY/ONCOLOGY,2,533,126907.0
17099,IL,INTERNAL MEDICINE,28,8797,29259.0
17099,IL,NEUROLOGY,1,367,787.0
17099,IL,PSYCHIATRY,9,898,3859.0
17101,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),2,3847,10450.0
17103,IL,ENDOCRINOLOGY,1,98,187.0
17103,IL,INTERNAL MEDICINE,4,1592,4700.0
17103,IL,PSYCHIATRY,2,167,733.0
17105,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),2,2350,4973.0
17105,IL,HEMATOLOGY/ONCOLOGY,1,364,31751.0
17105,IL,INTERNAL MEDICINE,9,1724,11760.0
17105,IL,NEUROLOGY,1,188,739.0
17107,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),3,6718,26260.0
17107,IL,ENDOCRINOLOGY,2,839,8363.0
17107,IL,INTERNAL MEDICINE,5,4233,11349.0
17107,IL,NEUROLOGY,3,1450,62076.0
17107,IL,PULMONARY DISEASE,2,1394,8302.0
17107,IL,RHEUMATOLOGY,1,504,107879.0
17111,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),13,20627,54187.0
17111,IL,ENDOCRINOLOGY,5,2335,25808.0
17111,IL,HEMATOLOGY/ONCOLOGY,9,2444,533906.0
17111,IL,INTERNAL MEDICINE,63,20481,147554.0
17111,IL,NEUROLOGY,11,3472,29809.0
17111,IL,PSYCHIATRY,14,1335,5921.0
17111,IL,PULMONARY DISEASE,8,5732,20140.0
17111,IL,RHEUMATOLOGY,1,361,6314.0
17113,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),4,6121,12254.0
17113,IL,ENDOCRINOLOGY,4,842,2312.0
17113,IL,HEMATOLOGY/ONCOLOGY,5,3881,1171916.0
17113,IL,INTERNAL MEDICINE,19,2498,14717.0
17113,IL,NEUROLOGY,6,1302,104934.0
17113,IL,PSYCHIATRY,7,382,1939.0
17113,IL,PULMONARY DISEASE,7,2128,5877.0
17113,IL,RHEUMATOLOGY,1,383,1089.0
17115,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),6,5299,15493.0
17115,IL,ENDOCRINOLOGY,2,410,16428.0
17115,IL,HEMATOLOGY/ONCOLOGY,4,2089,678745.0
17115,IL,INTERNAL MEDICINE,26,5479,29773.0
17115,IL,NEUROLOGY,5,1084,24358.0
17115,IL,PSYCHIATRY,3,177,893.0
17115,IL,PULMONARY DISEASE,4,2281,11980.0
17117,IL,HEMATOLOGY/ONCOLOGY,1,142,36215.0
17117,IL,INTERNAL MEDICINE,8,1228,3571.0
17119,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),25,24118,64724.0
17119,IL,ENDOCRINOLOGY,3,676,2110.0
17119,IL,HEMATOLOGY/ONCOLOGY,3,704,1602.0
17119,IL,INTERNAL MEDICINE,89,25233,81681.0
17119,IL,NEUROLOGY,9,2952,20308.0
17119,IL,PSYCHIATRY,7,1567,5006.0
17119,IL,PULMONARY DISEASE,4,1817,4873.0
17119,IL,RHEUMATOLOGY,1,228,669.0
17121,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),3,4968,11641.0
17121,IL,HEMATOLOGY/ONCOLOGY,1,991,520600.0
17121,IL,INTERNAL MEDICINE,7,3159,25011.0
17121,IL,PSYCHIATRY,5,247,1187.0
17121,IL,PULMONARY DISEASE,2,1132,3672.0
17123,IL,INTERNAL MEDICINE,2,115,201.0
17123,IL,PSYCHIATRY,1,0,0.0
17125,IL,INTERNAL MEDICINE,2,27,34.0
17127,IL,INTERNAL MEDICINE,4,682,1900.0
17127,IL,PSYCHIATRY,1,0,0.0
17131,IL,INTERNAL MEDICINE,2,2474,16910.0
17133,IL,INTERNAL MEDICINE,4,336,1217.0
17135,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),3,5817,18069.0
17135,IL,INTERNAL MEDICINE,3,1258,4793.0
17135,IL,RHEUMATOLOGY,1,643,82748.0
17137,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,2459,5871.0
17137,IL,ENDOCRINOLOGY,1,181,1245.0
17137,IL,HEMATOLOGY/ONCOLOGY,1,569,200810.0
17137,IL,INTERNAL MEDICINE,12,6871,30796.0
17139,IL,INTERNAL MEDICINE,1,227,3383.0
17139,IL,PSYCHIATRY,1,199,711.0
17141,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),2,2817,10250.0
17141,IL,INTERNAL MEDICINE,1,420,2289.0
17143,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),29,33763,73678.0
17143,IL,ENDOCRINOLOGY,6,1660,3277.0
17143,IL,HEMATOLOGY/ONCOLOGY,12,7850,2324301.0
17143,IL,INTERNAL MEDICINE,80,16473,315479.0
17143,IL,NEUROLOGY,17,2694,18484.0
17143,IL,PSYCHIATRY,25,1679,27351.0
17143,IL,PULMONARY DISEASE,11,6023,13390.0
17143,IL,RHEUMATOLOGY,2,81,11447.0
17145,IL,INTERNAL MEDICINE,2,41,162.0
17145,IL,PSYCHIATRY,1,46,233.0
17147,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,1241,2142.0
17147,IL,ENDOCRINOLOGY,1,331,693.0
17147,IL,INTERNAL MEDICINE,5,562,1188.0
17147,IL,NEUROLOGY,1,854,7613.0
17147,IL,PSYCHIATRY,3,91,445.0
17151,IL,PSYCHIATRY,1,23,102.0
17157,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,122,322.0
17157,IL,HEMATOLOGY/ONCOLOGY,1,522,230974.0
17157,IL,INTERNAL MEDICINE,1,261,321.0
17157,IL,RHEUMATOLOGY,1,0,0.0
17159,IL,INTERNAL MEDICINE,3,683,1982.0
17161,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),8,10385,36059.0
17161,IL,HEMATOLOGY/ONCOLOGY,3,677,1715.0
17161,IL,INTERNAL MEDICINE,29,8127,105192.0
17161,IL,NEUROLOGY,5,2109,168396.0
17161,IL,PSYCHIATRY,9,465,1820.0
17161,IL,PULMONARY DISEASE,5,963,2771.0
17161,IL,RHEUMATOLOGY,1,310,28418.0
17163,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),13,15163,35137.0
17163,IL,HEMATOLOGY/ONCOLOGY,4,1764,592181.0
17163,IL,INTERNAL MEDICINE,40,8326,37830.0
17163,IL,NEUROLOGY,4,1681,45902.0
17163,IL,PSYCHIATRY,7,313,1920.0
17163,IL,PULMONARY DISEASE,5,3487,12079.0
17165,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),2,5556,12616.0
17165,IL,HEMATOLOGY/ONCOLOGY,1,384,1850.0
17165,IL,INTERNAL MEDICINE,9,2569,3975.0
17165,IL,PSYCHIATRY,6,664,2943.0
17165,IL,PULMONARY DISEASE,2,737,2705.0
17167,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),6,2690,4516.0
17167,IL,ENDOCRINOLOGY,10,2491,38866.0
17167,IL,HEMATOLOGY/ONCOLOGY,9,3117,762355.0
17167,IL,INTERNAL MEDICINE,76,16791,70449.0
17167,IL,NEUROLOGY,10,2907,8503.0
17167,IL,PSYCHIATRY,30,1887,7072.0
17167,IL,PULMONARY DISEASE,12,5295,39890.0
17167,IL,RHEUMATOLOGY,5,1214,139264.0
17169,IL,HEMATOLOGY/ONCOLOGY,1,320,95427.0
17169,IL,INTERNAL MEDICINE,2,0,0.0
17177,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),9,8816,24234.0
17177,IL,ENDOCRINOLOGY,1,260,807.0
17177,IL,HEMATOLOGY/ONCOLOGY,1,277,830.0
17177,IL,INTERNAL MEDICINE,5,1460,6201.0
17177,IL,NEUROLOGY,6,1911,4614.0
17177,IL,PSYCHIATRY,1,0,0.0
17177,IL,PULMONARY DISEASE,3,1270,4725.0
17177,IL,RHEUMATOLOGY,1,58,445.0
17179,IL,ENDOCRINOLOGY,1,480,987.0
17179,IL,HEMATOLOGY/ONCOLOGY,2,2788,745401.0
17179,IL,INTERNAL MEDICINE,13,8210,30048.0
17179,IL,PSYCHIATRY,1,176,1209.0
17179,IL,RHEUMATOLOGY,2,1002,1747.0
17183,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),5,3159,7224.0
17183,IL,HEMATOLOGY/ONCOLOGY,1,255,2529.0
17183,IL,INTERNAL MEDICINE,16,3435,18646.0
17183,IL,NEUROLOGY,1,0,0.0
17183,IL,PULMONARY DISEASE,1,92,257.0
17185,IL,INTERNAL MEDICINE,3,287,723.0
17185,IL,NEUROLOGY,1,278,373.0
17185,IL,PSYCHIATRY,1,13,23.0
17187,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),2,3969,7872.0
17187,IL,INTERNAL MEDICINE,2,283,987.0
17187,IL,PSYCHIATRY,1,26,44.0
17195,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),4,3753,10560.0
17195,IL,ENDOCRINOLOGY,2,142,355.0
17195,IL,HEMATOLOGY/ONCOLOGY,1,532,1443.0
17195,IL,INTERNAL MEDICINE,14,7062,21239.0
17195,IL,NEUROLOGY,4,1251,2537.0
17195,IL,PSYCHIATRY,8,515,912.0
17195,IL,PULMONARY DISEASE,2,1085,2778.0
17195,IL,RHEUMATOLOGY,1,461,1163.0
17197,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),24,45113,192857.0
17197,IL,ENDOCRINOLOGY,8,3097,47398.0
17197,IL,HEMATOLOGY/ONCOLOGY,11,5984,1129324.0
17197,IL,INTERNAL MEDICINE,114,39054,257503.0
17197,IL,NEUROLOGY,19,7217,60295.0
17197,IL,PSYCHIATRY,38,2280,10741.0
17197,IL,PULMONARY DISEASE,11,6609,19192.0
17197,IL,RHEUMATOLOGY,6,1413,50411.0
17199,IL,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,1136,4507.0
17199,IL,ENDOCRINOLOGY,1,303,925.0
17199,IL,HEMATOLOGY/ONCOLOGY,5,695,7261.0
17199,IL,INTERNAL MEDICINE,11,1772,4337.0
