COUNTY_FIPS,STATEDESC,REQUIRED_SPECIALTY,ESTIMATED_PATIENTS,PROVIDER_COUNT,TOTAL_BENEFICIARIES,TOTAL_SERVICES,PATIENTS_PER_PROVIDER,MEDIAN_PATIENTS_PER_PROVIDER,MEAN_PATIENTS_PER_PROVIDER,GAP_RATIO,ACCESS_GAP_LEVEL,GAP_SCORE,UC05_KEY,CLUSTER
17165,Illinois,PSYCHIATRY,4368,6,664,2943.0,728.0,3104.5,4291.15957060345,0.2344983089064261,LOW GAP,1.28,17165|PSYCHIATRY,1
17165,Illinois,PULMONARY DISEASE,3578,2,737,2705.0,1789.0,4251.578947368421,5741.879971570142,0.4207848477345878,LOW GAP,2.29,17165|PULMONARY DISEASE,1
17165,Illinois,RHEUMATOLOGY,5122,0,0,0.0,0.0,10453.0,13315.598760659872,0.0,NO PROVIDER,100.0,17165|RHEUMATOLOGY,0
17167,Illinois,CARDIOVASCULAR DISEASE (CARDIOLOGY),112239,6,2690,4516.0,18706.5,10823.136363636364,15071.056217261126,1.7283806995955633,HIGH GAP,9.41,17167|CARDIOVASCULAR DISEASE (CARDIOLOGY),2
17167,Illinois,ENDOCRINOLOGY,76623,10,2491,38866.0,7662.3,18070.0,22988.768286620067,0.4240343110127283,LOW GAP,2.31,17167|ENDOCRINOLOGY,2
17167,Illinois,HEMATOLOGY/ONCOLOGY,12378,9,3117,762355.0,1375.3333333333333,2055.6666666666665,2642.926682217817,0.6690449164910005,MODERATE GAP,3.64,17167|HEMATOLOGY/ONCOLOGY,2
17167,Illinois,NEUROLOGY,4860,10,2907,8503.0,486.0,637.0,906.5174241117586,0.7629513343799058,MODERATE GAP,4.15,17167|NEUROLOGY,1
17167,Illinois,PSYCHIATRY,32730,30,1887,7072.0,1091.0,3104.5,4291.15957060345,0.3514253502979546,LOW GAP,1.91,17167|PSYCHIATRY,2
17167,Illinois,PULMONARY DISEASE,26199,12,5295,39890.0,2183.25,4251.578947368421,5741.879971570142,0.513515102748205,MODERATE GAP,2.8,17167|PULMONARY DISEASE,2
17167,Illinois,RHEUMATOLOGY,39413,5,1214,139264.0,7882.6,10453.0,13315.598760659872,0.754099301635894,MODERATE GAP,4.11,17167|RHEUMATOLOGY,1
17169,Illinois,CARDIOVASCULAR DISEASE (CARDIOLOGY),4508,0,0,0.0,0.0,10823.136363636364,15071.056217261126,0.0,NO PROVIDER,100.0,17169|CARDIOVASCULAR DISEASE (CARDIOLOGY),0
17169,Illinois,ENDOCRINOLOGY,2941,0,0,0.0,0.0,18070.0,22988.768286620067,0.0,NO PROVIDER,100.0,17169|ENDOCRINOLOGY,0
17169,Illinois,HEMATOLOGY/ONCOLOGY,486,1,320,95427.0,486.0,2055.6666666666665,2642.926682217817,0.2364196529917302,LOW GAP,1.29,17169|HEMATOLOGY/ONCOLOGY,1
17169,Illinois,NEUROLOGY,216,0,0,0.0,0.0,637.0,906.5174241117586,0.0,NO PROVIDER,100.0,17169|NEUROLOGY,3
17169,Illinois,PSYCHIATRY,1262,0,0,0.0,0.0,3104.5,4291.15957060345,0.0,NO PROVIDER,100.0,17169|PSYCHIATRY,3
17169,Illinois,PULMONARY DISEASE,1063,0,0,0.0,0.0,4251.578947368421,5741.879971570142,0.0,NO PROVIDER,100.0,17169|PULMONARY DISEASE,3
17169,Illinois,RHEUMATOLOGY,1570,0,0,0.0,0.0,10453.0,13315.598760659872,0.0,NO PROVIDER,100.0,17169|RHEUMATOLOGY,3
17171,Illinois,CARDIOVASCULAR DISEASE (CARDIOLOGY),2845,0,0,0.0,0.0,10823.136363636364,15071.056217261126,0.0,NO PROVIDER,100.0,17171|CARDIOVASCULAR DISEASE (CARDIOLOGY),0
17171,Illinois,ENDOCRINOLOGY,1851,0,0,0.0,0.0,18070.0,22988.768286620067,0.0,NO PROVIDER,100.0,17171|ENDOCRINOLOGY,3
17171,Illinois,HEMATOLOGY/ONCOLOGY,327,0,0,0.0,0.0,2055.6666666666665,2642.926682217817,0.0,NO PROVIDER,100.0,17171|HEMATOLOGY/ONCOLOGY,3
17171,Illinois,NEUROLOGY,126,0,0,0.0,0.0,637.0,906.5174241117586,0.0,NO PROVIDER,100.0,17171|NEUROLOGY,3
17171,Illinois,PSYCHIATRY,884,0,0,0.0,0.0,3104.5,4291.15957060345,0.0,NO PROVIDER,100.0,17171|PSYCHIATRY,3
17171,Illinois,PULMONARY DISEASE,685,0,0,0.0,0.0,4251.578947368421,5741.879971570142,0.0,NO PROVIDER,100.0,17171|PULMONARY DISEASE,3
17171,Illinois,RHEUMATOLOGY,1025,0,0,0.0,0.0,10453.0,13315.598760659872,0.0,NO PROVIDER,100.0,17171|RHEUMATOLOGY,3
17173,Illinois,CARDIOVASCULAR DISEASE (CARDIOLOGY),12561,0,0,0.0,0.0,10823.136363636364,15071.056217261126,0.0,NO PROVIDER,100.0,17173|CARDIOVASCULAR DISEASE (CARDIOLOGY),0
17173,Illinois,ENDOCRINOLOGY,7936,0,0,0.0,0.0,18070.0,22988.768286620067,0.0,NO PROVIDER,100.0,17173|ENDOCRINOLOGY,0
17173,Illinois,HEMATOLOGY/ONCOLOGY,1461,0,0,0.0,0.0,2055.6666666666665,2642.926682217817,0.0,NO PROVIDER,100.0,17173|HEMATOLOGY/ONCOLOGY,3
17173,Illinois,NEUROLOGY,568,0,0,0.0,0.0,637.0,906.5174241117586,0.0,NO PROVIDER,100.0,17173|NEUROLOGY,3
17173,Illinois,PSYCHIATRY,3789,0,0,0.0,0.0,3104.5,4291.15957060345,0.0,NO PROVIDER,100.0,17173|PSYCHIATRY,0
17173,Illinois,PULMONARY DISEASE,2994,0,0,0.0,0.0,4251.578947368421,5741.879971570142,0.0,NO PROVIDER,100.0,17173|PULMONARY DISEASE,0
17173,Illinois,RHEUMATOLOGY,4536,0,0,0.0,0.0,10453.0,13315.598760659872,0.0,NO PROVIDER,100.0,17173|RHEUMATOLOGY,0
17175,Illinois,CARDIOVASCULAR DISEASE (CARDIOLOGY),3147,0,0,0.0,0.0,10823.136363636364,15071.056217261126,0.0,NO PROVIDER,100.0,17175|CARDIOVASCULAR DISEASE (CARDIOLOGY),0
17175,Illinois,ENDOCRINOLOGY,2019,0,0,0.0,0.0,18070.0,22988.768286620067,0.0,NO PROVIDER,100.0,17175|ENDOCRINOLOGY,0
17175,Illinois,HEMATOLOGY/ONCOLOGY,359,0,0,0.0,0.0,2055.6666666666665,2642.926682217817,0.0,NO PROVIDER,100.0,17175|HEMATOLOGY/ONCOLOGY,3
17175,Illinois,NEUROLOGY,141,0,0,0.0,0.0,637.0,906.5174241117586,0.0,NO PROVIDER,100.0,17175|NEUROLOGY,3
17175,Illinois,PSYCHIATRY,945,0,0,0.0,0.0,3104.5,4291.15957060345,0.0,NO PROVIDER,100.0,17175|PSYCHIATRY,3
17175,Illinois,PULMONARY DISEASE,746,0,0,0.0,0.0,4251.578947368421,5741.879971570142,0.0,NO PROVIDER,100.0,17175|PULMONARY DISEASE,3
17175,Illinois,RHEUMATOLOGY,1113,0,0,0.0,0.0,10453.0,13315.598760659872,0.0,NO PROVIDER,100.0,17175|RHEUMATOLOGY,3
17177,Illinois,CARDIOVASCULAR DISEASE (CARDIOLOGY),26858,9,8816,24234.0,2984.222222222222,10823.136363636364,15071.056217261126,0.2757261963591838,LOW GAP,1.5,17177|CARDIOVASCULAR DISEASE (CARDIOLOGY),2
17177,Illinois,ENDOCRINOLOGY,18070,1,260,807.0,18070.0,18070.0,22988.768286620067,1.0,HIGH GAP,5.44,17177|ENDOCRINOLOGY,1
17177,Illinois,HEMATOLOGY/ONCOLOGY,3003,1,277,830.0,3003.0,2055.6666666666665,2642.926682217817,1.460839954597049,HIGH GAP,7.95,17177|HEMATOLOGY/ONCOLOGY,1
17177,Illinois,NEUROLOGY,1263,6,1911,4614.0,210.5,637.0,906.5174241117586,0.3304552590266876,LOW GAP,1.8,17177|NEUROLOGY,1
17177,Illinois,PSYCHIATRY,7969,1,0,0.0,7969.0,3104.5,4291.15957060345,2.566918988564986,CRITICAL GAP,13.98,17177|PSYCHIATRY,0
17177,Illinois,PULMONARY DISEASE,6416,3,1270,4725.0,2138.6666666666665,4251.578947368421,5741.879971570142,0.5030288025088718,MODERATE GAP,2.74,17177|PULMONARY DISEASE,1
17177,Illinois,RHEUMATOLOGY,9590,1,58,445.0,9590.0,10453.0,13315.598760659872,0.917439969386779,MODERATE GAP,5.0,17177|RHEUMATOLOGY,1
17179,Illinois,CARDIOVASCULAR DISEASE (CARDIOLOGY),73674,0,0,0.0,0.0,10823.136363636364,15071.056217261126,0.0,NO PROVIDER,100.0,17179|CARDIOVASCULAR DISEASE (CARDIOLOGY),0
17179,Illinois,ENDOCRINOLOGY,47086,1,480,987.0,47086.0,18070.0,22988.768286620067,2.6057553956834534,CRITICAL GAP,14.19,17179|ENDOCRINOLOGY,1
17179,Illinois,HEMATOLOGY/ONCOLOGY,8677,2,2788,745401.0,4338.5,2055.6666666666665,2642.926682217817,2.110507540132966,CRITICAL GAP,11.49,17179|HEMATOLOGY/ONCOLOGY,1
17179,Illinois,NEUROLOGY,3095,0,0,0.0,0.0,637.0,906.5174241117586,0.0,NO PROVIDER,100.0,17179|NEUROLOGY,0
17179,Illinois,PSYCHIATRY,23949,1,176,1209.0,23949.0,3104.5,4291.15957060345,7.714285714285714,CRITICAL GAP,42.0,17179|PSYCHIATRY,1
17179,Illinois,PULMONARY DISEASE,17302,0,0,0.0,0.0,4251.578947368421,5741.879971570142,0.0,NO PROVIDER,100.0,17179|PULMONARY DISEASE,0
17179,Illinois,RHEUMATOLOGY,26131,2,1002,1747.0,13065.5,10453.0,13315.598760659872,1.2499282502630824,HIGH GAP,6.81,17179|RHEUMATOLOGY,1
17181,Illinois,CARDIOVASCULAR DISEASE (CARDIOLOGY),10553,0,0,0.0,0.0,10823.136363636364,15071.056217261126,0.0,NO PROVIDER,100.0,17181|CARDIOVASCULAR DISEASE (CARDIOLOGY),0
17181,Illinois,ENDOCRINOLOGY,6942,0,0,0.0,0.0,18070.0,22988.768286620067,0.0,NO PROVIDER,100.0,17181|ENDOCRINOLOGY,0
17181,Illinois,HEMATOLOGY/ONCOLOGY,1135,0,0,0.0,0.0,2055.6666666666665,2642.926682217817,0.0,NO PROVIDER,100.0,17181|HEMATOLOGY/ONCOLOGY,3
17181,Illinois,NEUROLOGY,511,0,0,0.0,0.0,637.0,906.5174241117586,0.0,NO PROVIDER,100.0,17181|NEUROLOGY,3
17181,Illinois,PSYCHIATRY,3133,0,0,0.0,0.0,3104.5,4291.15957060345,0.0,NO PROVIDER,100.0,17181|PSYCHIATRY,0
17181,Illinois,PULMONARY DISEASE,2628,0,0,0.0,0.0,4251.578947368421,5741.879971570142,0.0,NO PROVIDER,100.0,17181|PULMONARY DISEASE,0
17181,Illinois,RHEUMATOLOGY,3750,0,0,0.0,0.0,10453.0,13315.598760659872,0.0,NO PROVIDER,100.0,17181|RHEUMATOLOGY,0
17183,Illinois,CARDIOVASCULAR DISEASE (CARDIOLOGY),45544,5,3159,7224.0,9108.8,10823.136363636364,15071.056217261126,0.8416044752613298,MODERATE GAP,4.58,17183|CARDIOVASCULAR DISEASE (CARDIOLOGY),1
17183,Illinois,ENDOCRINOLOGY,31296,0,0,0.0,0.0,18070.0,22988.768286620067,0.0,NO PROVIDER,100.0,17183|ENDOCRINOLOGY,0
17183,Illinois,HEMATOLOGY/ONCOLOGY,4392,1,255,2529.0,4392.0,2055.6666666666665,2642.926682217817,2.13653316036971,CRITICAL GAP,11.63,17183|HEMATOLOGY/ONCOLOGY,1
17183,Illinois,NEUROLOGY,2169,1,0,0.0,2169.0,637.0,906.5174241117586,3.405023547880691,CRITICAL GAP,18.54,17183|NEUROLOGY,0
17183,Illinois,PSYCHIATRY,12875,0,0,0.0,0.0,3104.5,4291.15957060345,0.0,NO PROVIDER,100.0,17183|PSYCHIATRY,0
17183,Illinois,PULMONARY DISEASE,10871,1,92,257.0,10871.0,4251.578947368421,5741.879971570142,2.556932409012132,CRITICAL GAP,13.92,17183|PULMONARY DISEASE,1
17183,Illinois,RHEUMATOLOGY,15318,0,0,0.0,0.0,10453.0,13315.598760659872,0.0,NO PROVIDER,100.0,17183|RHEUMATOLOGY,0
17185,Illinois,CARDIOVASCULAR DISEASE (CARDIOLOGY),6722,0,0,0.0,0.0,10823.136363636364,15071.056217261126,0.0,NO PROVIDER,100.0,17185|CARDIOVASCULAR DISEASE (CARDIOLOGY),0
17185,Illinois,ENDOCRINOLOGY,4500,0,0,0.0,0.0,18070.0,22988.768286620067,0.0,NO PROVIDER,100.0,17185|ENDOCRINOLOGY,0
17185,Illinois,HEMATOLOGY/ONCOLOGY,759,0,0,0.0,0.0,2055.6666666666665,2642.926682217817,0.0,NO PROVIDER,100.0,17185|HEMATOLOGY/ONCOLOGY,3
17185,Illinois,NEUROLOGY,321,1,278,373.0,321.0,637.0,906.5174241117586,0.5039246467817896,MODERATE GAP,2.74,17185|NEUROLOGY,1
17185,Illinois,PSYCHIATRY,2053,1,13,23.0,2053.0,3104.5,4291.15957060345,0.6612981156385891,MODERATE GAP,3.6,17185|PSYCHIATRY,1
17185,Illinois,PULMONARY DISEASE,1657,0,0,0.0,0.0,4251.578947368421,5741.879971570142,0.0,NO PROVIDER,100.0,17185|PULMONARY DISEASE,3
17185,Illinois,RHEUMATOLOGY,2400,0,0,0.0,0.0,10453.0,13315.598760659872,0.0,NO PROVIDER,100.0,17185|RHEUMATOLOGY,0
17187,Illinois,CARDIOVASCULAR DISEASE (CARDIOLOGY),9385,2,3969,7872.0,4692.5,10823.136363636364,15071.056217261126,0.433561940119861,LOW GAP,2.36,17187|CARDIOVASCULAR DISEASE (CARDIOLOGY),1
17187,Illinois,ENDOCRINOLOGY,6126,0,0,0.0,0.0,18070.0,22988.768286620067,0.0,NO PROVIDER,100.0,17187|ENDOCRINOLOGY,0
17187,Illinois,HEMATOLOGY/ONCOLOGY,1018,0,0,0.0,0.0,2055.6666666666665,2642.926682217817,0.0,NO PROVIDER,100.0,17187|HEMATOLOGY/ONCOLOGY,3
17187,Illinois,NEUROLOGY,421,0,0,0.0,0.0,637.0,906.5174241117586,0.0,NO PROVIDER,100.0,17187|NEUROLOGY,3
17187,Illinois,PSYCHIATRY,2871,1,26,44.0,2871.0,3104.5,4291.15957060345,0.924786600096634,MODERATE GAP,5.04,17187|PSYCHIATRY,1
17187,Illinois,PULMONARY DISEASE,2249,0,0,0.0,0.0,4251.578947368421,5741.879971570142,0.0,NO PROVIDER,100.0,17187|PULMONARY DISEASE,0
17187,Illinois,RHEUMATOLOGY,3279,0,0,0.0,0.0,10453.0,13315.598760659872,0.0,NO PROVIDER,100.0,17187|RHEUMATOLOGY,0
17189,Illinois,CARDIOVASCULAR DISEASE (CARDIOLOGY),8029,0,0,0.0,0.0,10823.136363636364,15071.056217261126,0.0,NO PROVIDER,100.0,17189|CARDIOVASCULAR DISEASE (CARDIOLOGY),0
17189,Illinois,ENDOCRINOLOGY,5089,0,0,0.0,0.0,18070.0,22988.768286620067,0.0,NO PROVIDER,100.0,17189|ENDOCRINOLOGY,0
17189,Illinois,HEMATOLOGY/ONCOLOGY,951,0,0,0.0,0.0,2055.6666666666665,2642.926682217817,0.0,NO PROVIDER,100.0,17189|HEMATOLOGY/ONCOLOGY,3
17189,Illinois,NEUROLOGY,340,0,0,0.0,0.0,637.0,906.5174241117586,0.0,NO PROVIDER,100.0,17189|NEUROLOGY,3
17189,Illinois,PSYCHIATRY,2480,0,0,0.0,0.0,3104.5,4291.15957060345,0.0,NO PROVIDER,100.0,17189|PSYCHIATRY,0
17189,Illinois,PULMONARY DISEASE,1864,0,0,0.0,0.0,4251.578947368421,5741.879971570142,0.0,NO PROVIDER,100.0,17189|PULMONARY DISEASE,3
17189,Illinois,RHEUMATOLOGY,2880,0,0,0.0,0.0,10453.0,13315.598760659872,0.0,NO PROVIDER,100.0,17189|RHEUMATOLOGY,0
17191,Illinois,CARDIOVASCULAR DISEASE (CARDIOLOGY),9742,0,0,0.0,0.0,10823.136363636364,15071.056217261126,0.0,NO PROVIDER,100.0,17191|CARDIOVASCULAR DISEASE (CARDIOLOGY),0
17191,Illinois,ENDOCRINOLOGY,6379,0,0,0.0,0.0,18070.0,22988.768286620067,0.0,NO PROVIDER,100.0,17191|ENDOCRINOLOGY,0
17191,Illinois,HEMATOLOGY/ONCOLOGY,1080,0,0,0.0,0.0,2055.6666666666665,2642.926682217817,0.0,NO PROVIDER,100.0,17191|HEMATOLOGY/ONCOLOGY,3
17191,Illinois,NEUROLOGY,460,0,0,0.0,0.0,637.0,906.5174241117586,0.0,NO PROVIDER,100.0,17191|NEUROLOGY,3
17191,Illinois,PSYCHIATRY,2963,0,0,0.0,0.0,3104.5,4291.15957060345,0.0,NO PROVIDER,100.0,17191|PSYCHIATRY,0
17191,Illinois,PULMONARY DISEASE,2423,0,0,0.0,0.0,4251.578947368421,5741.879971570142,0.0,NO PROVIDER,100.0,17191|PULMONARY DISEASE,0
17191,Illinois,RHEUMATOLOGY,3509,0,0,0.0,0.0,10453.0,13315.598760659872,0.0,NO PROVIDER,100.0,17191|RHEUMATOLOGY,0
17193,Illinois,CARDIOVASCULAR DISEASE (CARDIOLOGY),8517,0,0,0.0,0.0,10823.136363636364,15071.056217261126,0.0,NO PROVIDER,100.0,17193|CARDIOVASCULAR DISEASE (CARDIOLOGY),0
17193,Illinois,ENDOCRINOLOGY,5493,0,0,0.0,0.0,18070.0,22988.768286620067,0.0,NO PROVIDER,100.0,17193|ENDOCRINOLOGY,0
17193,Illinois,HEMATOLOGY/ONCOLOGY,939,0,0,0.0,0.0,2055.6666666666665,2642.926682217817,0.0,NO PROVIDER,100.0,17193|HEMATOLOGY/ONCOLOGY,3
17193,Illinois,NEUROLOGY,427,0,0,0.0,0.0,637.0,906.5174241117586,0.0,NO PROVIDER,100.0,17193|NEUROLOGY,3
17193,Illinois,PSYCHIATRY,2586,0,0,0.0,0.0,3104.5,4291.15957060345,0.0,NO PROVIDER,100.0,17193|PSYCHIATRY,0
17193,Illinois,PULMONARY DISEASE,2200,0,0,0.0,0.0,4251.578947368421,5741.879971570142,0.0,NO PROVIDER,100.0,17193|PULMONARY DISEASE,0
17193,Illinois,RHEUMATOLOGY,3098,0,0,0.0,0.0,10453.0,13315.598760659872,0.0,NO PROVIDER,100.0,17193|RHEUMATOLOGY,0
17195,Illinois,CARDIOVASCULAR DISEASE (CARDIOLOGY),32378,4,3753,10560.0,8094.5,10823.136363636364,15071.056217261126,0.747888572040536,MODERATE GAP,4.07,17195|CARDIOVASCULAR DISEASE (CARDIOLOGY),1
17195,Illinois,ENDOCRINOLOGY,20392,2,142,355.0,10196.0,18070.0,22988.768286620067,0.5642501383508578,MODERATE GAP,3.07,17195|ENDOCRINOLOGY,1
17195,Illinois,HEMATOLOGY/ONCOLOGY,3576,1,532,1443.0,3576.0,2055.6666666666665,2642.926682217817,1.7395816442354468,HIGH GAP,9.47,17195|HEMATOLOGY/ONCOLOGY,1
17195,Illinois,NEUROLOGY,1426,4,1251,2537.0,356.5,637.0,906.5174241117586,0.5596546310832025,MODERATE GAP,3.05,17195|NEUROLOGY,1
17195,Illinois,PSYCHIATRY,9451,8,515,912.0,1181.375,3104.5,4291.15957060345,0.3805363182477049,LOW GAP,2.07,17195|PSYCHIATRY,1
17195,Illinois,PULMONARY DISEASE,7536,2,1085,2778.0,3768.0,4251.578947368421,5741.879971570142,0.8862589749938103,MODERATE GAP,4.83,17195|PULMONARY DISEASE,1
17195,Illinois,RHEUMATOLOGY,11410,1,461,1163.0,11410.0,10453.0,13315.598760659872,1.0915526643068976,HIGH GAP,5.94,17195|RHEUMATOLOGY,1
17197,Illinois,CARDIOVASCULAR DISEASE (CARDIOLOGY),365048,24,45113,192857.0,15210.333333333334,10823.136363636364,15071.056217261126,1.4053535705636215,HIGH GAP,7.65,17197|CARDIOVASCULAR DISEASE (CARDIOLOGY),2
17197,Illinois,ENDOCRINOLOGY,257792,8,3097,47398.0,32224.0,18070.0,22988.768286620067,1.7832872163807416,HIGH GAP,9.71,17197|ENDOCRINOLOGY,2
17197,Illinois,HEMATOLOGY/ONCOLOGY,36559,11,5984,1129324.0,3323.5454545454545,2055.6666666666665,2642.926682217817,1.6167725577487213,HIGH GAP,8.8,17197|HEMATOLOGY/ONCOLOGY,2
17197,Illinois,NEUROLOGY,14785,19,7217,60295.0,778.1578947368421,637.0,906.5174241117586,1.2215979509212591,HIGH GAP,6.65,17197|NEUROLOGY,2
17197,Illinois,PSYCHIATRY,102418,38,2280,10741.0,2695.2105263157896,3104.5,4291.15957060345,0.8681625145162795,MODERATE GAP,4.73,17197|PSYCHIATRY,2
17197,Illinois,PULMONARY DISEASE,80644,11,6609,19192.0,7331.272727272727,4251.578947368421,5741.879971570142,1.7243647167390668,HIGH GAP,9.39,17197|PULMONARY DISEASE,2
17197,Illinois,RHEUMATOLOGY,121504,6,1413,50411.0,20250.666666666668,10453.0,13315.598760659872,1.937306674319972,HIGH GAP,10.55,17197|RHEUMATOLOGY,2
17199,Illinois,CARDIOVASCULAR DISEASE (CARDIOLOGY),39539,1,1136,4507.0,39539.0,10823.136363636364,15071.056217261126,3.6531924454766513,CRITICAL GAP,19.89,17199|CARDIOVASCULAR DISEASE (CARDIOLOGY),1
17199,Illinois,ENDOCRINOLOGY,26973,1,303,925.0,26973.0,18070.0,22988.768286620067,1.4926950747094632,HIGH GAP,8.13,17199|ENDOCRINOLOGY,1
17199,Illinois,HEMATOLOGY/ONCOLOGY,4452,5,695,7261.0,890.4,2055.6666666666665,2642.926682217817,0.433144154370034,LOW GAP,2.36,17199|HEMATOLOGY/ONCOLOGY,1
17199,Illinois,NEUROLOGY,1765,0,0,0.0,0.0,637.0,906.5174241117586,0.0,NO PROVIDER,100.0,17199|NEUROLOGY,3
17199,Illinois,PSYCHIATRY,12354,0,0,0.0,0.0,3104.5,4291.15957060345,0.0,NO PROVIDER,100.0,17199|PSYCHIATRY,0
17199,Illinois,PULMONARY DISEASE,9509,5,736,1822.0,1901.8,4251.578947368421,5741.879971570142,0.4473161673681604,LOW GAP,2.44,17199|PULMONARY DISEASE,1
17199,Illinois,RHEUMATOLOGY,14172,0,0,0.0,0.0,10453.0,13315.598760659872,0.0,NO PROVIDER,100.0,17199|RHEUMATOLOGY,0
17201,Illinois,CARDIOVASCULAR DISEASE (CARDIOLOGY),168409,14,13320,29689.0,12029.214285714286,10823.136363636364,15071.056217261126,1.111435159047807,HIGH GAP,6.05,17201|CARDIOVASCULAR DISEASE (CARDIOLOGY),2
17201,Illinois,ENDOCRINOLOGY,118306,3,1493,5720.0,39435.333333333336,18070.0,22988.768286620067,2.182364877328906,CRITICAL GAP,11.88,17201|ENDOCRINOLOGY,1
17201,Illinois,HEMATOLOGY/ONCOLOGY,16485,8,2140,8653.0,2060.625,2055.6666666666665,2642.926682217817,1.002412031782066,HIGH GAP,5.46,17201|HEMATOLOGY/ONCOLOGY,1
17201,Illinois,NEUROLOGY,7866,11,3371,38618.0,715.0909090909091,637.0,906.5174241117586,1.1225916940202656,HIGH GAP,6.11,17201|NEUROLOGY,2
17201,Illinois,PSYCHIATRY,49456,16,823,3909.0,3091.0,3104.5,4291.15957060345,0.9956514736672571,MODERATE GAP,5.42,17201|PSYCHIATRY,2
17201,Illinois,PULMONARY DISEASE,39435,7,2029,5030.0,5633.571428571428,4251.578947368421,5741.879971570142,1.3250539383864466,HIGH GAP,7.21,17201|PULMONARY DISEASE,2
17201,Illinois,RHEUMATOLOGY,58399,3,1420,100035.0,19466.33333333333,10453.0,13315.598760659872,1.8622723938901111,HIGH GAP,10.14,17201|RHEUMATOLOGY,1
17203,Illinois,CARDIOVASCULAR DISEASE (CARDIOLOGY),21064,4,4622,10912.0,5266.0,10823.136363636364,15071.056217261126,0.4865502773939666,LOW GAP,2.65,17203|CARDIOVASCULAR DISEASE (CARDIOLOGY),1
17203,Illinois,ENDOCRINOLOGY,13710,0,0,0.0,0.0,18070.0,22988.768286620067,0.0,NO PROVIDER,100.0,17203|ENDOCRINOLOGY,0
17203,Illinois,HEMATOLOGY/ONCOLOGY,2500,0,0,0.0,0.0,2055.6666666666665,2642.926682217817,0.0,NO PROVIDER,100.0,17203|HEMATOLOGY/ONCOLOGY,0
17203,Illinois,NEUROLOGY,833,1,297,546.0,833.0,637.0,906.5174241117586,1.3076923076923077,HIGH GAP,7.12,17203|NEUROLOGY,1
17203,Illinois,PSYCHIATRY,6607,0,0,0.0,0.0,3104.5,4291.15957060345,0.0,NO PROVIDER,100.0,17203|PSYCHIATRY,0
17203,Illinois,PULMONARY DISEASE,4780,0,0,0.0,0.0,4251.578947368421,5741.879971570142,0.0,NO PROVIDER,100.0,17203|PULMONARY DISEASE,0
17203,Illinois,RHEUMATOLOGY,7338,0,0,0.0,0.0,10453.0,13315.598760659872,0.0,NO PROVIDER,100.0,17203|RHEUMATOLOGY,0
18001,Indiana,CARDIOVASCULAR DISEASE (CARDIOLOGY),20039,1,827,1449.0,20039.0,10823.136363636364,15071.056217261126,1.8514965834974737,HIGH GAP,10.08,18001|CARDIOVASCULAR DISEASE (CARDIOLOGY),1
18001,Indiana,ENDOCRINOLOGY,13708,0,0,0.0,0.0,18070.0,22988.768286620067,0.0,NO PROVIDER,100.0,18001|ENDOCRINOLOGY,0
18001,Indiana,HEMATOLOGY/ONCOLOGY,2006,0,0,0.0,0.0,2055.6666666666665,2642.926682217817,0.0,NO PROVIDER,100.0,18001|HEMATOLOGY/ONCOLOGY,0
18001,Indiana,NEUROLOGY,935,1,634,1218.0,935.0,637.0,906.5174241117586,1.467817896389325,HIGH GAP,7.99,18001|NEUROLOGY,1
18001,Indiana,PSYCHIATRY,6842,0,0,0.0,0.0,3104.5,4291.15957060345,0.0,NO PROVIDER,100.0,18001|PSYCHIATRY,0
18001,Indiana,PULMONARY DISEASE,5359,0,0,0.0,0.0,4251.578947368421,5741.879971570142,0.0,NO PROVIDER,100.0,18001|PULMONARY DISEASE,0
18001,Indiana,RHEUMATOLOGY,7303,0,0,0.0,0.0,10453.0,13315.598760659872,0.0,NO PROVIDER,100.0,18001|RHEUMATOLOGY,0
18003,Indiana,CARDIOVASCULAR DISEASE (CARDIOLOGY),221769,20,15023,31499.0,11088.45,10823.136363636364,15071.056217261126,1.024513563116052,HIGH GAP,5.58,18003|CARDIOVASCULAR DISEASE (CARDIOLOGY),2
18003,Indiana,ENDOCRINOLOGY,152761,10,1944,15375.0,15276.1,18070.0,22988.768286620067,0.8453846153846154,MODERATE GAP,4.6,18003|ENDOCRINOLOGY,2
18003,Indiana,HEMATOLOGY/ONCOLOGY,21676,26,9461,1589075.0,833.6923076923077,2055.6666666666665,2642.926682217817,0.4055581195195271,LOW GAP,2.21,18003|HEMATOLOGY/ONCOLOGY,2
18003,Indiana,NEUROLOGY,9437,24,3161,31973.0,393.2083333333333,637.0,906.5174241117586,0.6172815279958137,MODERATE GAP,3.36,18003|NEUROLOGY,2
18003,Indiana,PSYCHIATRY,77560,23,1416,5191.0,3372.1739130434785,3104.5,4291.15957060345,1.086221263663546,HIGH GAP,5.91,18003|PSYCHIATRY,2
18003,Indiana,PULMONARY DISEASE,54558,28,5584,15242.0,1948.5,4251.578947368421,5741.879971570142,0.458300321861847,LOW GAP,2.5,18003|PULMONARY DISEASE,2
18003,Indiana,RHEUMATOLOGY,73431,6,1258,155986.0,12238.5,10453.0,13315.598760659872,1.1708122070219076,HIGH GAP,6.37,18003|RHEUMATOLOGY,2
