COUNTY_FIPS,PRIMARY SPECIALTY,avg_distance_to_provider,min_distance_to_provider,provider_count_in_county
35045,PULMONARY DISEASE,14.183639069967096,14.183639069967096,2
35045,RHEUMATOLOGY,14.179974873430137,14.179974873430137,1
35047,NEUROLOGY,0.0,0.0,1
35047,PULMONARY DISEASE,0.0,0.0,1
35049,CARDIOVASCULAR DISEASE (CARDIOLOGY),2.9680873802716645,0.7265470142889133,4
35049,ENDOCRINOLOGY,5.209627746254416,0.7265470142889133,2
35049,HEMATOLOGY/ONCOLOGY,0.7265470142889133,0.7265470142889133,7
35049,NEUROLOGY,3.1615916601243326,0.7265470142889133,4
35049,PSYCHIATRY,4.954194586105116,0.7265470142889133,18
35049,PULMONARY DISEASE,0.7265470142889133,0.7265470142889133,7
35049,RHEUMATOLOGY,0.7265470142889133,0.7265470142889133,2
35051,PSYCHIATRY,0.0,0.0,1
35055,ENDOCRINOLOGY,6.564270583213195,6.564270583213195,1
35055,PSYCHIATRY,6.564270583213195,6.564270583213195,2
35055,PULMONARY DISEASE,6.564270583213195,6.564270583213195,1
36001,HEMATOLOGY/ONCOLOGY,2.9871258077623115,2.5349918764626644,14
36001,PULMONARY DISEASE,2.999782412896852,2.62112941804901,15
36001,RHEUMATOLOGY,3.737063972810722,3.1270599839957347,8
36003,NEUROLOGY,0.0,0.0,1
36003,PSYCHIATRY,0.0,0.0,2
36003,RHEUMATOLOGY,0.0,0.0,1
36005,ENDOCRINOLOGY,1.6453040121799247,0.6441281090038573,36
36005,HEMATOLOGY/ONCOLOGY,1.6193485348869865,0.6681724662527332,33
36005,NEUROLOGY,1.6889781308852618,0.6441281090038573,85
36005,PULMONARY DISEASE,1.6223723855593162,0.6441281090038573,49
36005,RHEUMATOLOGY,1.591523196428394,0.6441281090038573,18
36007,CARDIOVASCULAR DISEASE (CARDIOLOGY),3.706897928246387,0.6906830631118678,14
36007,HEMATOLOGY/ONCOLOGY,4.322322055180831,0.6906830631118678,6
36007,NEUROLOGY,2.932577984693918,0.6906830631118678,9
36007,PSYCHIATRY,5.212378903331744,3.1802692068510616,19
36007,PULMONARY DISEASE,2.0522687509231363,0.6906830631118678,6
36007,RHEUMATOLOGY,3.1415373011721512,0.6906830631118678,5
36009,CARDIOVASCULAR DISEASE (CARDIOLOGY),19.4014412716552,19.4014412716552,3
36009,HEMATOLOGY/ONCOLOGY,19.4014412716552,19.4014412716552,1
36009,PSYCHIATRY,19.395011309152387,19.36929145914112,5
36009,RHEUMATOLOGY,19.4014412716552,19.4014412716552,1
36011,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,3
36011,ENDOCRINOLOGY,0.0,0.0,1
36011,HEMATOLOGY/ONCOLOGY,0.0,0.0,4
36011,NEUROLOGY,0.0,0.0,2
36011,PSYCHIATRY,0.0,0.0,2
36013,CARDIOVASCULAR DISEASE (CARDIOLOGY),12.542408301730156,7.807822602937552,8
36013,NEUROLOGY,17.965173551611866,17.965173551611866,1
36013,PSYCHIATRY,9.837130618279819,9.837130618279819,1
36013,PULMONARY DISEASE,17.965173551611866,17.965173551611866,1
36013,RHEUMATOLOGY,9.837130618279819,9.837130618279819,1
36015,CARDIOVASCULAR DISEASE (CARDIOLOGY),2.4765098895354773,2.4765098895354773,1
36015,ENDOCRINOLOGY,2.90611570417719,2.4765098895354773,2
36015,NEUROLOGY,3.3357215188189033,3.3357215188189033,1
36015,PSYCHIATRY,3.1742115500414196,3.1742115500414196,6
36015,PULMONARY DISEASE,2.4765098895354773,2.4765098895354773,3
36015,RHEUMATOLOGY,3.1742115500414196,3.1742115500414196,2
36017,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,3
36017,NEUROLOGY,0.0,0.0,1
36017,PSYCHIATRY,0.0,0.0,1
36017,PULMONARY DISEASE,0.0,0.0,2
36019,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,3
36019,ENDOCRINOLOGY,0.0,0.0,1
36019,HEMATOLOGY/ONCOLOGY,0.0,0.0,1
36019,PULMONARY DISEASE,0.0,0.0,2
36021,CARDIOVASCULAR DISEASE (CARDIOLOGY),6.2004098447768214,6.200005091113202,4
36021,ENDOCRINOLOGY,6.201624105767681,6.201624105767681,1
36021,HEMATOLOGY/ONCOLOGY,6.201624105767681,6.201624105767681,2
36021,PSYCHIATRY,6.200930242344333,6.200005091113202,7
36023,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,2
36023,HEMATOLOGY/ONCOLOGY,0.0,0.0,1
36023,NEUROLOGY,0.0,0.0,1
36023,PSYCHIATRY,0.0,0.0,4
36023,PULMONARY DISEASE,0.0,0.0,1
36025,ENDOCRINOLOGY,6.79002554234163,6.79002554234163,1
36025,NEUROLOGY,6.79002554234163,6.79002554234163,1
36025,PSYCHIATRY,6.79408870692241,6.79408870692241,1
36025,PULMONARY DISEASE,6.79002554234163,6.79002554234163,1
36027,ENDOCRINOLOGY,5.827806729145345,0.4596736361925487,4
36027,HEMATOLOGY/ONCOLOGY,3.019176369388475,0.4596736361925487,6
36027,NEUROLOGY,3.042710514450372,0.4596736361925487,15
36027,PSYCHIATRY,2.4821233941123015,0.4596736361925487,31
36027,PULMONARY DISEASE,3.113153701450511,0.4596736361925487,12
36027,RHEUMATOLOGY,7.670592490751053,2.7565027230089085,5
36029,CARDIOVASCULAR DISEASE (CARDIOLOGY),5.886196900182642,2.357779595153167,71
36029,ENDOCRINOLOGY,5.86657080538494,3.639701854128481,17
36029,HEMATOLOGY/ONCOLOGY,6.139834820796688,3.877030513598655,11
36029,PSYCHIATRY,5.437567327423229,3.639701854128481,81
36029,PULMONARY DISEASE,6.178235925393352,2.6892736256269862,29
36029,RHEUMATOLOGY,6.502524288148696,2.357779595153167,18
36033,CARDIOVASCULAR DISEASE (CARDIOLOGY),18.389874181671303,18.389874181671303,2
36033,HEMATOLOGY/ONCOLOGY,18.393643445142487,18.393643445142487,1
36033,PSYCHIATRY,18.392135739754014,18.389874181671303,5
36035,CARDIOVASCULAR DISEASE (CARDIOLOGY),1.8862510404634312,1.8862510404634312,2
36035,NEUROLOGY,1.8862510404634312,1.8862510404634312,1
36035,PULMONARY DISEASE,1.8863749911685288,1.8863749911685288,1
36037,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,2
36037,ENDOCRINOLOGY,0.0,0.0,1
36037,HEMATOLOGY/ONCOLOGY,0.0,0.0,2
36037,NEUROLOGY,0.0,0.0,3
36037,PSYCHIATRY,0.0,0.0,2
36039,CARDIOVASCULAR DISEASE (CARDIOLOGY),4.742788552854787,4.742788552854787,3
36039,PSYCHIATRY,4.741824258710523,4.740859964566259,4
36043,PSYCHIATRY,0.0,0.0,2
36045,CARDIOVASCULAR DISEASE (CARDIOLOGY),12.128140807268204,7.262523783623931,6
36045,ENDOCRINOLOGY,9.948177890717082,9.948177890717082,1
36045,HEMATOLOGY/ONCOLOGY,10.181893997810494,7.262523783623931,5
36045,NEUROLOGY,9.087130167490534,7.262523783623931,4
36045,PSYCHIATRY,7.262523783623931,7.262523783623931,7
36045,PULMONARY DISEASE,10.890332242294967,7.262523783623931,5
36045,RHEUMATOLOGY,7.262523783623931,7.262523783623931,2
36047,CARDIOVASCULAR DISEASE (CARDIOLOGY),2.840844791262795,0.11082834263726168,143
36047,ENDOCRINOLOGY,2.812416028121548,1.3192584876413684,43
36047,HEMATOLOGY/ONCOLOGY,2.831769851080659,1.3192584876413684,44
36047,NEUROLOGY,2.8982485473571784,1.3192584876413684,101
36047,PULMONARY DISEASE,3.057341327853145,0.11082834263726168,54
36047,RHEUMATOLOGY,3.25061227056727,1.3192584876413684,19
36049,PSYCHIATRY,0.0,0.0,1
36051,NEUROLOGY,0.0,0.0,1
36051,PULMONARY DISEASE,0.0,0.0,1
36053,CARDIOVASCULAR DISEASE (CARDIOLOGY),11.21199958963596,5.011090074337516,2
36053,ENDOCRINOLOGY,5.011090074337516,5.011090074337516,1
36053,HEMATOLOGY/ONCOLOGY,5.011090074337516,5.011090074337516,1
36053,NEUROLOGY,5.011090074337516,5.011090074337516,1
36053,PSYCHIATRY,5.994270711563785,3.5164742626777437,8
36053,PULMONARY DISEASE,11.21199958963596,5.011090074337516,2
36055,HEMATOLOGY/ONCOLOGY,1.773455017993328,0.8370504092538344,35
36055,PULMONARY DISEASE,3.835858273212392,0.8370504092538344,36
36055,RHEUMATOLOGY,4.088758561321316,2.3152327025845203,14
36057,NEUROLOGY,0.0,0.0,2
36057,PSYCHIATRY,0.0,0.0,5
36063,CARDIOVASCULAR DISEASE (CARDIOLOGY),7.809912344228262,4.6327579445088345,3
36063,ENDOCRINOLOGY,3.5606335520219172,3.5606335520219172,2
36063,HEMATOLOGY/ONCOLOGY,3.5606335520219172,3.5606335520219172,1
36063,NEUROLOGY,5.993450165896783,5.993450165896783,1
36063,PSYCHIATRY,5.067234161964889,4.6327579445088345,5
36063,PULMONARY DISEASE,5.993450165896783,5.993450165896783,1
36063,RHEUMATOLOGY,13.500513838340035,13.500513838340035,1
36065,CARDIOVASCULAR DISEASE (CARDIOLOGY),6.981162394753853,6.716762322440671,16
36065,ENDOCRINOLOGY,4.790020579158174,4.1477733313973415,4
36065,HEMATOLOGY/ONCOLOGY,5.689166726023339,4.1477733313973415,5
36065,NEUROLOGY,6.330477231760773,4.1477733313973415,9
36065,PSYCHIATRY,6.060704002609021,3.362957913777167,14
36065,PULMONARY DISEASE,6.924438843186619,4.1477733313973415,8
36065,RHEUMATOLOGY,4.1477733313973415,4.1477733313973415,2
36067,ENDOCRINOLOGY,1.8905663341431356,0.49044272653394405,14
36067,PULMONARY DISEASE,3.6518030448110306,0.49044272653394405,15
36069,CARDIOVASCULAR DISEASE (CARDIOLOGY),5.46400373138146,4.315398950259841,4
36069,ENDOCRINOLOGY,3.2495630112638394,3.2495630112638394,1
36069,NEUROLOGY,7.6978098557408625,6.485801636735403,2
36069,PSYCHIATRY,4.328309219754361,3.2495630112638394,9
36069,PULMONARY DISEASE,5.46400373138146,4.315398950259841,4
36071,CARDIOVASCULAR DISEASE (CARDIOLOGY),10.140852885414738,3.628160343383268,25
36071,HEMATOLOGY/ONCOLOGY,8.224938715972336,3.628160343383268,9
36071,NEUROLOGY,8.541586257313751,3.628160343383268,17
36071,PSYCHIATRY,10.52953682274856,3.628160343383268,35
36071,PULMONARY DISEASE,7.86489823767576,3.628160343383268,18
36071,RHEUMATOLOGY,8.711162277051203,7.771953074168541,8
36073,PSYCHIATRY,0.0,0.0,2
36075,CARDIOVASCULAR DISEASE (CARDIOLOGY),10.37762184793343,10.37762184793343,2
36075,PSYCHIATRY,8.24846113218509,3.9388159675505814,8
36075,PULMONARY DISEASE,10.37762184793343,10.37762184793343,1
36079,CARDIOVASCULAR DISEASE (CARDIOLOGY),7.143572729057258,7.143572729057258,4
36079,HEMATOLOGY/ONCOLOGY,3.485609695577584,3.485609695577584,1
36079,NEUROLOGY,5.314591212317421,3.485609695577584,2
36079,PSYCHIATRY,4.662661785497099,3.485609695577584,6
36079,PULMONARY DISEASE,3.485609695577584,3.485609695577584,1
36081,CARDIOVASCULAR DISEASE (CARDIOLOGY),2.62562735694057,0.5698156794817557,122
36081,ENDOCRINOLOGY,3.2543165175390003,0.5698156794817557,47
36081,HEMATOLOGY/ONCOLOGY,2.9889585672546057,0.5698156794817557,40
36081,NEUROLOGY,3.4045305767037894,0.5698156794817557,97
36081,PULMONARY DISEASE,2.4254668906446297,0.5698156794817557,46
36081,RHEUMATOLOGY,2.7701281395770403,0.5698156794817557,16
36083,ENDOCRINOLOGY,0.0,0.0,1
36083,HEMATOLOGY/ONCOLOGY,0.0,0.0,3
36083,PSYCHIATRY,0.0,0.0,15
36083,RHEUMATOLOGY,0.0,0.0,2
36085,CARDIOVASCULAR DISEASE (CARDIOLOGY),3.439233537564149,0.8204331408233179,24
36085,HEMATOLOGY/ONCOLOGY,3.0883268994727686,1.9333236948202082,13
36085,NEUROLOGY,2.7841131182026677,0.8204331408233179,20
36085,PULMONARY DISEASE,2.983261603157831,0.8204331408233179,10
36085,RHEUMATOLOGY,3.2727758182182174,1.9333236948202082,6
36087,CARDIOVASCULAR DISEASE (CARDIOLOGY),4.853780474340421,3.4183124584008344,20
36087,HEMATOLOGY/ONCOLOGY,5.356601055281946,1.5265378642698064,10
36087,NEUROLOGY,5.535495203541061,1.5265378642698064,13
36087,PSYCHIATRY,4.0448546076608105,1.5265378642698064,28
36087,RHEUMATOLOGY,2.4724251613353205,1.5265378642698064,2
36089,CARDIOVASCULAR DISEASE (CARDIOLOGY),14.226263599593286,8.263607044634549,5
36089,ENDOCRINOLOGY,8.263607044634549,8.263607044634549,1
36089,HEMATOLOGY/ONCOLOGY,8.263607044634549,8.263607044634549,1
36089,NEUROLOGY,10.945703777910428,8.263607044634549,4
36089,PSYCHIATRY,16.204648490992593,8.263607044634549,9
36089,PULMONARY DISEASE,8.263607044634549,8.263607044634549,1
36089,RHEUMATOLOGY,9.054233052806838,9.054233052806838,1
36091,CARDIOVASCULAR DISEASE (CARDIOLOGY),4.040245601882345,1.7996725450145914,13
36091,ENDOCRINOLOGY,3.329162623897562,1.7996725450145914,5
36091,HEMATOLOGY/ONCOLOGY,10.537907466798833,1.7996725450145914,5
36091,NEUROLOGY,4.712417518942672,1.7996725450145914,5
36091,PSYCHIATRY,6.341323782955403,1.7996725450145914,17
36091,PULMONARY DISEASE,3.6201381537196418,1.7996725450145914,8
36093,CARDIOVASCULAR DISEASE (CARDIOLOGY),2.627236308044539,2.627236308044539,6
36093,NEUROLOGY,0.8569489287101255,0.8569489287101255,1
36093,PSYCHIATRY,1.1510458400392811,0.8569489287101255,10
36093,RHEUMATOLOGY,2.627236308044539,2.627236308044539,1
36095,CARDIOVASCULAR DISEASE (CARDIOLOGY),4.332425824858806,4.332425824858806,1
36095,PSYCHIATRY,4.332772073672373,4.332772073672373,1
36097,PSYCHIATRY,0.0,0.0,1
36099,PSYCHIATRY,0.0,0.0,2
36101,ENDOCRINOLOGY,4.623132785417287,4.623132785417287,1
36101,NEUROLOGY,7.0439739628355404,7.0439739628355404,2
36101,PSYCHIATRY,9.346088400279733,7.0439739628355404,2
36101,PULMONARY DISEASE,7.0439739628355404,7.0439739628355404,2
36103,HEMATOLOGY/ONCOLOGY,7.990318504978899,4.19456008032427,62
36103,PULMONARY DISEASE,10.291588524159248,1.346778184480538,57
36105,CARDIOVASCULAR DISEASE (CARDIOLOGY),1.7465740500560532,1.7465740500560532,1
36105,HEMATOLOGY/ONCOLOGY,1.7465592365242013,1.7465592365242013,1
36105,PULMONARY DISEASE,1.7465740500560532,1.7465740500560532,1
36107,PSYCHIATRY,7.3595662049131185,7.356710770598024,3
36109,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,7
36109,ENDOCRINOLOGY,0.0,0.0,2
36109,HEMATOLOGY/ONCOLOGY,0.0,0.0,4
36109,PSYCHIATRY,0.0,0.0,7
36109,PULMONARY DISEASE,0.0,0.0,2
36109,RHEUMATOLOGY,0.0,0.0,2
36111,CARDIOVASCULAR DISEASE (CARDIOLOGY),10.272121494876075,9.713170502082637,10
36111,ENDOCRINOLOGY,11.18214862189661,11.18214862189661,1
36111,NEUROLOGY,9.713170502082637,9.713170502082637,6
36111,PSYCHIATRY,9.928981024947724,6.062811881076199,9
36111,PULMONARY DISEASE,9.713170502082637,9.713170502082637,2
36111,RHEUMATOLOGY,9.713170502082637,9.713170502082637,2
36113,HEMATOLOGY/ONCOLOGY,1.281761808047576,1.281761808047576,4
36113,PSYCHIATRY,1.2817252995378465,1.281652282518388,3
36113,PULMONARY DISEASE,1.281761808047576,1.281761808047576,3
36115,CARDIOVASCULAR DISEASE (CARDIOLOGY),13.470738826470678,13.470738826470678,1
36115,PSYCHIATRY,13.472850153216438,13.472850153216438,1
36117,CARDIOVASCULAR DISEASE (CARDIOLOGY),2.6177287216037057,2.6177287216037057,2
36117,NEUROLOGY,2.6177287216037057,2.6177287216037057,1
36117,PSYCHIATRY,2.6173316996266176,2.6173316996266176,3
36121,PSYCHIATRY,0.0,0.0,1
36123,PSYCHIATRY,0.0,0.0,1
37001,CARDIOVASCULAR DISEASE (CARDIOLOGY),3.798329468740722,3.798329468740722,11
37001,ENDOCRINOLOGY,3.798329468740722,3.798329468740722,4
37001,HEMATOLOGY/ONCOLOGY,3.9352506847684343,3.798329468740722,8
37001,NEUROLOGY,3.798329468740722,3.798329468740722,3
37001,PSYCHIATRY,3.7204321700051604,2.785664585178422,13
37001,PULMONARY DISEASE,3.798329468740722,3.798329468740722,3
37001,RHEUMATOLOGY,3.798329468740722,3.798329468740722,2
37005,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
37009,HEMATOLOGY/ONCOLOGY,0.0,0.0,1
37009,PSYCHIATRY,0.0,0.0,2
37013,HEMATOLOGY/ONCOLOGY,0.0,0.0,1
37013,PSYCHIATRY,0.0,0.0,4
37013,PULMONARY DISEASE,0.0,0.0,1
37019,CARDIOVASCULAR DISEASE (CARDIOLOGY),5.474852736197513,5.474852736197513,1
37019,ENDOCRINOLOGY,13.894250091937604,13.894250091937604,1
37019,NEUROLOGY,17.38758691052637,17.38758691052637,1
37019,PSYCHIATRY,13.894250091937602,13.894250091937604,3
37019,PULMONARY DISEASE,11.366905385467486,11.366905385467486,2
37019,RHEUMATOLOGY,17.38758691052637,17.38758691052637,1
37021,CARDIOVASCULAR DISEASE (CARDIOLOGY),1.3657430278285654,1.0791587217370893,21
37021,ENDOCRINOLOGY,1.7478554359505334,1.7478554359505334,8
37021,HEMATOLOGY/ONCOLOGY,2.245069442191869,1.7478554359505334,11
37021,NEUROLOGY,1.5930665859077322,1.0791587217370893,11
37021,RHEUMATOLOGY,1.7478554359505332,1.7478554359505334,6
37023,CARDIOVASCULAR DISEASE (CARDIOLOGY),5.231807009713253,5.231807009713253,4
37023,HEMATOLOGY/ONCOLOGY,5.233717100003823,5.233717100003823,1
37023,NEUROLOGY,5.231807009713253,5.231807009713253,2
37023,PSYCHIATRY,5.231807009713253,5.231807009713253,4
37023,PULMONARY DISEASE,5.231807009713253,5.231807009713253,1
37025,ENDOCRINOLOGY,3.409624479981774,3.4096244799817734,6
37025,HEMATOLOGY/ONCOLOGY,3.4096244799817734,3.4096244799817734,8
37025,NEUROLOGY,3.378027319492805,3.093652875092089,10
37025,PSYCHIATRY,3.474571825909953,3.4096244799817734,19
37025,PULMONARY DISEASE,3.4977673065985884,3.4096244799817734,7
37025,RHEUMATOLOGY,3.409624479981774,3.4096244799817734,3
37027,CARDIOVASCULAR DISEASE (CARDIOLOGY),2.501160843003828,2.501160843003828,6
37027,HEMATOLOGY/ONCOLOGY,2.501160843003828,2.501160843003828,1
37027,NEUROLOGY,2.501160843003828,2.501160843003828,1
37027,PSYCHIATRY,2.501160843003828,2.501160843003828,1
37027,PULMONARY DISEASE,2.5012597089657227,2.501160843003828,3
37031,CARDIOVASCULAR DISEASE (CARDIOLOGY),12.357374361337948,7.473285243750416,3
37031,ENDOCRINOLOGY,7.473285243750416,7.473285243750416,1
37031,HEMATOLOGY/ONCOLOGY,7.473285243750416,7.473285243750416,2
37031,PULMONARY DISEASE,7.473285243750416,7.473285243750416,1
37031,RHEUMATOLOGY,7.388503439967737,7.388503439967737,1
37033,PSYCHIATRY,0.0,0.0,1
37035,CARDIOVASCULAR DISEASE (CARDIOLOGY),3.6309965105888775,1.8838239060959874,12
37035,ENDOCRINOLOGY,2.9682979054204424,1.8838239060959874,3
37035,HEMATOLOGY/ONCOLOGY,1.8838239060959874,1.8838239060959874,2
37035,NEUROLOGY,2.290501655842658,1.8838239060959874,4
37035,PSYCHIATRY,2.697179405589329,1.8838239060959874,12
37035,RHEUMATOLOGY,1.8838239060959874,1.8838239060959874,4
37037,ENDOCRINOLOGY,12.749615685433891,12.749615685433891,1
37037,PSYCHIATRY,12.7410144792974,12.7410144792974,4
37037,PULMONARY DISEASE,12.749615685433891,12.749615685433891,1
37041,PSYCHIATRY,0.0,0.0,1
37043,PSYCHIATRY,0.0,0.0,1
37045,CARDIOVASCULAR DISEASE (CARDIOLOGY),3.2135066981222784,3.2135066981222784,2
37045,ENDOCRINOLOGY,8.701552046488757,8.701552046488757,2
37045,HEMATOLOGY/ONCOLOGY,3.2135066981222784,3.2135066981222784,1
37045,PSYCHIATRY,8.701552046488757,8.701552046488757,1
37045,PULMONARY DISEASE,6.089328306025515,6.089328306025515,1
37047,ENDOCRINOLOGY,0.0,0.0,1
37047,HEMATOLOGY/ONCOLOGY,0.0,0.0,1
37047,PSYCHIATRY,0.0,0.0,1
37049,ENDOCRINOLOGY,1.9878220903702006,1.9878220903702006,1
37049,NEUROLOGY,1.9877333452474135,1.9875558550018397,3
37049,PSYCHIATRY,1.9878220903702006,1.9878220903702006,4
37049,PULMONARY DISEASE,1.9878220903702006,1.9878220903702006,2
37049,RHEUMATOLOGY,1.9878220903702006,1.9878220903702006,2
37051,CARDIOVASCULAR DISEASE (CARDIOLOGY),3.9072887915954264,1.5494835665503923,17
37051,ENDOCRINOLOGY,4.208454832425006,4.054651618160741,4
37051,HEMATOLOGY/ONCOLOGY,4.701686017663021,4.054651618160741,5
37051,NEUROLOGY,3.961073817928548,1.5494835665503923,14
37051,PSYCHIATRY,3.1237127800742237,1.5494835665503923,20
37051,PULMONARY DISEASE,4.054651618160741,4.054651618160741,6
37051,RHEUMATOLOGY,4.054651618160741,4.054651618160741,2
37055,HEMATOLOGY/ONCOLOGY,0.0,0.0,2
37057,CARDIOVASCULAR DISEASE (CARDIOLOGY),5.750353370788216,5.750353370788217,3
37057,ENDOCRINOLOGY,5.748124327442879,5.748124327442879,1
37057,HEMATOLOGY/ONCOLOGY,5.748570136111947,5.748124327442879,5
37057,NEUROLOGY,5.748124327442879,5.748124327442879,1
37057,PSYCHIATRY,5.7499480901799735,5.748124327442879,11
37057,PULMONARY DISEASE,5.750353370788216,5.750353370788217,3
37059,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
37059,NEUROLOGY,0.0,0.0,3
37061,HEMATOLOGY/ONCOLOGY,5.126749978468996,5.126749978468996,1
37061,PSYCHIATRY,5.126990191422151,5.126749978468996,2
37065,NEUROLOGY,0.0,0.0,3
37065,PSYCHIATRY,0.0,0.0,1
37065,PULMONARY DISEASE,0.0,0.0,1
37067,CARDIOVASCULAR DISEASE (CARDIOLOGY),4.467375823509897,2.5299287701641058,9
37067,ENDOCRINOLOGY,3.482531124534403,1.2207721412296952,13
37067,HEMATOLOGY/ONCOLOGY,5.065467032866349,3.4435959841061985,10
37067,PSYCHIATRY,4.078196090749372,1.2207721412296952,49
37067,PULMONARY DISEASE,6.128582326126962,3.4435959841061985,7
37067,RHEUMATOLOGY,4.0765763446421595,3.4435959841061985,8
37069,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,1
37069,NEUROLOGY,0.0,0.0,4
37069,PSYCHIATRY,0.0,0.0,3
37069,RHEUMATOLOGY,0.0,0.0,1
37071,CARDIOVASCULAR DISEASE (CARDIOLOGY),3.6843343631427796,3.6841654752919863,12
37071,ENDOCRINOLOGY,3.6841654752919863,3.6841654752919863,4
37071,HEMATOLOGY/ONCOLOGY,3.6842105120521977,3.6841654752919863,5
37071,NEUROLOGY,3.6842137289636416,3.6841654752919863,14
37071,PSYCHIATRY,3.6841904957143266,3.6841654752919863,9
37071,PULMONARY DISEASE,3.6842064178012692,3.6841654752919863,11
37071,RHEUMATOLOGY,3.6841654752919863,3.6841654752919863,5
37077,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,2
37077,PSYCHIATRY,0.0,0.0,2
37081,ENDOCRINOLOGY,7.359654703126169,4.249019842341063,11
37081,HEMATOLOGY/ONCOLOGY,7.4353521918729895,3.0580212524816783,9
37081,NEUROLOGY,7.365050904378598,3.0580212524816783,31
37081,PSYCHIATRY,5.938123281400999,3.0580212524816783,32
37081,PULMONARY DISEASE,5.840452237574163,3.0580212524816783,23
37081,RHEUMATOLOGY,5.310433691722043,4.249019842341063,11
37083,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,3
37083,HEMATOLOGY/ONCOLOGY,0.0,0.0,1
37083,PSYCHIATRY,0.0,0.0,1
37083,PULMONARY DISEASE,0.0,0.0,1
37085,HEMATOLOGY/ONCOLOGY,2.0015439604615928,2.0015439604615928,1
37085,NEUROLOGY,2.0015439604615928,2.0015439604615928,2
37085,PSYCHIATRY,2.001423555095271,2.001423555095271,1
37085,RHEUMATOLOGY,2.0015439604615928,2.0015439604615928,1
37087,CARDIOVASCULAR DISEASE (CARDIOLOGY),2.8363631613996936,2.8363631613996936,4
37087,HEMATOLOGY/ONCOLOGY,2.8363631613996936,2.8363631613996936,2
37087,PSYCHIATRY,2.836733529556526,2.8363631613996936,3
37087,PULMONARY DISEASE,2.8363631613996936,2.8363631613996936,1
37087,RHEUMATOLOGY,2.8363631613996936,2.8363631613996936,1
37089,CARDIOVASCULAR DISEASE (CARDIOLOGY),3.0703475566053364,2.671157750815286,7
37089,HEMATOLOGY/ONCOLOGY,4.422033622811831,4.422033622811831,4
37089,NEUROLOGY,3.0064771876789282,2.671157750815286,5
37089,PSYCHIATRY,2.8108741828418036,2.671157750815286,4
37091,PSYCHIATRY,0.0,0.0,1
37093,PSYCHIATRY,0.0,0.0,2
37097,CARDIOVASCULAR DISEASE (CARDIOLOGY),8.780067853674685,2.8202047714263028,12
37097,ENDOCRINOLOGY,9.908457172425562,8.982686061238903,3
37097,HEMATOLOGY/ONCOLOGY,7.29010208311259,2.8202047714263028,6
37097,NEUROLOGY,8.780067853674685,2.8202047714263028,6
37097,PSYCHIATRY,9.344262513050124,2.8202047714263028,6
37097,PULMONARY DISEASE,9.677014394628896,8.982686061238903,4
37097,RHEUMATOLOGY,10.83422828361222,8.982686061238903,3
37099,CARDIOVASCULAR DISEASE (CARDIOLOGY),0.0,0.0,3
37099,ENDOCRINOLOGY,0.0,0.0,1
37099,PULMONARY DISEASE,0.0,0.0,1
37101,CARDIOVASCULAR DISEASE (CARDIOLOGY),5.740269071156344,5.739541846985979,8
37101,ENDOCRINOLOGY,5.739541846985979,5.739541846985979,1
37101,HEMATOLOGY/ONCOLOGY,5.739541846985979,5.739541846985979,2
37101,NEUROLOGY,5.739541846985979,5.739541846985979,1
37101,PSYCHIATRY,5.740269071156344,5.739541846985979,6
37101,PULMONARY DISEASE,5.740996295326709,5.740996295326709,1
37101,RHEUMATOLOGY,5.740269071156344,5.739541846985979,2
37103,PSYCHIATRY,0.0,0.0,1
37105,CARDIOVASCULAR DISEASE (CARDIOLOGY),4.05264620273216,4.052579442071544,5
37105,ENDOCRINOLOGY,4.052579442071544,4.052579442071544,1
37105,HEMATOLOGY/ONCOLOGY,4.052579442071544,4.052579442071544,1
37105,NEUROLOGY,4.052579442071544,4.052579442071544,1
37105,PSYCHIATRY,4.052579442071544,4.052579442071544,1
37105,PULMONARY DISEASE,4.052579442071544,4.052579442071544,1
37107,CARDIOVASCULAR DISEASE (CARDIOLOGY),2.063398863979691,2.0633607988243394,5
37107,ENDOCRINOLOGY,2.0633607988243394,2.0633607988243394,1
37107,HEMATOLOGY/ONCOLOGY,2.063551124601097,2.063551124601097,1
37107,NEUROLOGY,2.0633607988243394,2.0633607988243394,1
37107,PSYCHIATRY,2.0633607988243394,2.0633607988243394,3
37107,PULMONARY DISEASE,2.063455961712718,2.0633607988243394,2
37109,CARDIOVASCULAR DISEASE (CARDIOLOGY),6.260836891950421,6.2608368919504205,3
37109,HEMATOLOGY/ONCOLOGY,6.259796126459062,6.258755360967704,4
37109,PSYCHIATRY,6.2608368919504205,6.2608368919504205,2
