ESTIMATED_PATIENTS,PROVIDER_COUNT,TOTAL_BENEFICIARIES,TOTAL_SERVICES,PATIENTS_PER_PROVIDER,MEDIAN_PATIENTS_PER_PROVIDER,MEAN_PATIENTS_PER_PROVIDER,REQUIRED_SPECIALTY_Cardiology,REQUIRED_SPECIALTY_Endocrinology,REQUIRED_SPECIALTY_Psychiatry,REQUIRED_SPECIALTY_Pulmonary,REQUIRED_SPECIALTY_Rheumatology
-0.37551018804746883,-0.18905246903872183,-0.4697670512772558,-0.560647366440214,-0.40112849878271173,-0.9489843709756773,-0.9659769711537248,0.0,0.0,0.0,1.0,0.0
-0.32320512582046396,-0.9956763369372683,-0.7946305696771875,-0.7405433861830719,-0.5215680603330946,-1.162876035755522,-1.1802849814952894,0.0,0.0,1.0,0.0,0.0
0.3859399244870263,-0.18905246903872183,-0.6127625315985933,-0.5964285039237742,1.2914607669562657,1.6276866518733035,1.5818236366153744,0.0,1.0,0.0,0.0,0.0
-0.1662899391394494,-0.18905246903872183,0.4548445010917804,0.24655959433512342,0.0639366993801006,0.20737219584652442,0.15285240729734365,0.0,0.0,0.0,0.0,1.0
-0.34082145674160214,-0.18905246903872183,0.15635878974141584,0.23523535948773902,-0.3240206577253585,0.20737219584652442,0.15285240729734365,0.0,0.0,0.0,0.0,1.0
-0.41905972325291196,-0.9956763369372683,-0.7946305696771875,-0.7405433861830719,-0.5215680603330946,0.2763901856706533,0.41217777032063846,1.0,0.0,0.0,0.0,0.0
-0.28788473324650865,-0.18905246903872183,-0.43783602169093777,-0.29450631856309434,-0.20635027003186598,0.2763901856706533,0.41217777032063846,1.0,0.0,0.0,0.0,0.0
1.0274972191090344,-0.18905246903872183,-0.6238689766720952,-0.6242439248797068,2.7175463008060707,0.20737219584652442,0.15285240729734365,0.0,0.0,0.0,0.0,1.0
0.2682228287201777,2.2308191346569175,-0.485038413253321,-0.35022327632931227,-0.13372771057370123,0.20737219584652442,0.15285240729734365,0.0,0.0,0.0,0.0,1.0
-0.38486228404444756,-0.9956763369372683,-0.7946305696771875,-0.7405433861830719,-0.5215680603330946,1.6276866518733035,1.5818236366153744,0.0,1.0,0.0,0.0,0.0
-0.33797898103520335,-0.9956763369372683,-0.7946305696771875,-0.7405433861830719,-0.5215680603330946,-0.9489843709756773,-0.9659769711537248,0.0,0.0,0.0,1.0,0.0
-0.3920211117494519,-0.9956763369372683,-0.7946305696771875,-0.7405433861830719,-0.5215680603330946,0.2763901856706533,0.41217777032063846,1.0,0.0,0.0,0.0,0.0
-0.293078392561904,-0.18905246903872183,-0.10464266948587966,-0.3104377516183499,-0.21789499484369024,-0.9489843709756773,-0.9659769711537248,0.0,0.0,0.0,1.0,0.0
-0.33310115235385235,-0.9956763369372683,-0.7946305696771875,-0.7405433861830719,-0.5215680603330946,-1.162876035755522,-1.1802849814952894,0.0,0.0,1.0,0.0,0.0
-0.31492334474996875,-0.9956763369372683,-0.7946305696771875,-0.7405433861830719,-0.5215680603330946,0.20737219584652442,0.15285240729734365,0.0,0.0,0.0,0.0,1.0
-0.3720886895119888,-0.18905246903872183,-0.7196620654310494,-0.6704881386671241,-0.39352302128843564,-1.162876035755522,-1.1802849814952894,0.0,0.0,1.0,0.0,0.0
-0.07278652531599789,0.6175713988598247,0.7005745983430107,0.6051460118599012,-0.12489365594573436,0.2763901856706533,0.41217777032063846,1.0,0.0,0.0,0.0,0.0
-0.3305569611351621,1.424195266758371,-0.15045675541407516,-0.008257218694611806,-0.44811344993632135,0.20737219584652442,0.15285240729734365,0.0,0.0,0.0,0.0,1.0
-0.12756559417634983,0.6175713988598247,0.590898453242179,0.3349575188282033,-0.18577647834863187,0.20737219584652442,0.15285240729734365,0.0,0.0,0.0,0.0,1.0
-0.3795984401437091,-0.9956763369372683,-0.7946305696771875,-0.7405433861830719,-0.5215680603330946,-1.162876035755522,-1.1802849814952894,0.0,0.0,1.0,0.0,0.0
-0.26963674105728186,0.6175713988598247,1.609914788735982,0.7086572687918855,-0.3436778918644106,-1.162876035755522,-1.1802849814952894,0.0,0.0,1.0,0.0,0.0
0.2537998964321542,-0.18905246903872183,0.17024184608329326,0.3542474702032153,0.9977333258824532,0.2763901856706533,0.41217777032063846,1.0,0.0,0.0,0.0,0.0
-0.052415449420139905,1.424195266758371,0.4437380560182784,0.42903908970856347,-0.24202451106578293,0.2763901856706533,0.41217777032063846,1.0,0.0,0.0,0.0,0.0
-0.4065493209154902,0.6175713988598247,-0.12130233709613257,0.08526459913245563,-0.49584594542296584,-1.162876035755522,-1.1802849814952894,0.0,0.0,1.0,0.0,0.0
-0.3433656479602924,-0.18905246903872183,-0.27540426249097194,-0.3069500595170642,-0.32967601278520486,1.6276866518733035,1.5818236366153744,0.0,1.0,0.0,0.0,0.0
-0.15734140450819395,0.6175713988598247,0.1952313474986726,0.1921774323113728,-0.21887005606090512,0.2763901856706533,0.41217777032063846,1.0,0.0,0.0,0.0,0.0
-0.0005665869978657118,0.6175713988598247,-0.5947145583541527,-0.4920130305210862,-0.044626616544604876,0.2763901856706533,0.41217777032063846,1.0,0.0,0.0,0.0,0.0
-0.34612039293501223,-0.9956763369372683,-0.7946305696771875,-0.7405433861830719,-0.5215680603330946,-1.162876035755522,-1.1802849814952894,0.0,0.0,1.0,0.0,0.0
-0.12391599573850448,-0.9956763369372683,-0.7946305696771875,-0.7405433861830719,-0.5215680603330946,1.6276866518733035,1.5818236366153744,0.0,1.0,0.0,0.0,0.0
-0.02095520904005949,4.650690738352557,6.602261849275101,3.4484762329512435,-0.3917734845473665,-0.9489843709756773,-0.9659769711537248,0.0,0.0,0.0,1.0,0.0
-0.39937294706415,-0.9956763369372683,-0.7946305696771875,-0.7405433861830719,-0.5215680603330946,-0.9489843709756773,-0.9659769711537248,0.0,0.0,0.0,1.0,0.0
-0.3717026742926013,-0.18905246903872183,-0.5350174160840797,-0.5696034152928982,-0.3926649674172865,-0.9489843709756773,-0.9659769711537248,0.0,0.0,0.0,1.0,0.0
0.04536922410924557,0.6175713988598247,0.8144156603464056,0.7780235894730116,0.006427588788766588,1.6276866518733035,1.5818236366153744,0.0,1.0,0.0,0.0,0.0
0.41731243413542773,0.6175713988598247,0.4159719433345236,0.03712583654927812,0.41981454243919,1.6276866518733035,1.5818236366153744,0.0,1.0,0.0,0.0,0.0
